cell,variant,held_block,held_block_key,seed,doc_id,arm,past_band,implicit_unseen_branch_encounter_count,n,resolved_null_count_by_reason_no_resolved_mass,resolved_valid_count,root_unseen_target_count,sum_observed_mass_by_length_0,sum_observed_mass_by_length_1,sum_observed_mass_by_length_2,sum_observed_mass_by_length_3,sum_observed_mass_by_length_4,sum_observed_mass_by_length_5,sum_observed_mass_by_length_6,sum_observed_mass_by_length_7,sum_observed_mass_by_length_8,sum_resolved_valid,sum_unseen_mass,resolved_mean,unseen_mass_mean,reason,sum_observed_mass_by_length_10,sum_observed_mass_by_length_11,sum_observed_mass_by_length_12,sum_observed_mass_by_length_9
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,0,tlg0008.tlg001.perseus-grc1.tb.xml,original,ge8,11014,11050,15,11035,7,0.0,9073.092671446204,1822.5808598740664,61.75923603849435,12.526798863765851,2.57998788386143,0.6866163753192948,0.21388990144318074,0.056874937040405284,13104.175880660061,76.50306467980491,1.1875102746406943,0.006923354269665603,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,0,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,4_7,5558,5641,0,5641,2,5641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,0,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,ge8,11050,11050,0,11050,6,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,1,tlg0008.tlg001.perseus-grc1.tb.xml,original,4_7,4655,5641,1,5640,0,0.0,4753.492417184924,860.059553162733,5.684792254717112,1.10137459500558,0.7839617988944702,0.2255800858991724,7.979414544354011e-90,0.0,6538.822925391337,19.65232091782633,1.1593657669133577,0.0034838363619617676,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,1,tlg0008.tlg001.perseus-grc1.tb.xml,original,ge8,11015,11050,6,11044,7,0.0,9066.976920768762,1872.0533484741977,23.58206314567637,10.341451022514725,2.2933419167374165,1.097596007535663,0.3493279534380188,0.09806920714072417,13079.424404042256,73.20788150399638,1.1843013766789439,0.006625147647420487,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,1,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,4_7,5558,5641,0,5641,0,5641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,1,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,ge8,11050,11050,0,11050,7,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,tlg0008.tlg001.perseus-grc1.tb.xml,original,4_7,4670,5641,1,5640,0,0.0,4753.735883041383,856.7575886196348,4.447033584649262,1.6226328738328077,1.4240008819668837,0.3333607562536609,3.9057412549312374e-79,0.0,6541.913980990488,22.679500242278902,1.1599138264167532,0.004020475136018242,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,tlg0008.tlg001.perseus-grc1.tb.xml,original,ge8,11013,11050,6,11044,7,0.0,9073.687752657077,1855.3401686288278,32.74598287114415,5.761464720739952,1.883390973097935,0.845549098622085,0.2892739808502334,1.4043742996042635e-60,13066.37900206355,79.44641706964154,1.1831201559275217,0.007189721001777515,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,4_7,5543,5641,0,5641,1,5641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,ge8,11050,11050,0,11050,4,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,tlg0008.tlg001.perseus-grc1.tb.xml,original,4_7,4664,5641,3,5638,0,0.0,4801.515218289372,817.2947669852886,3.7274289125958777,1.6514675471952343,0.6293488415558909,0.00023525398104414026,2.62012560613964e-77,0.0,6486.801624610876,16.181534170011926,1.1505501285226811,0.002868557732673626,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,tlg0008.tlg001.perseus-grc1.tb.xml,original,ge8,11017,11050,19,11031,7,0.0,9307.930149557715,1677.581020596031,11.782993575716167,3.0803287575013525,0.2436628922907119,0.24359054603125121,1.507224738983426e-08,2.887919130183274e-09,12771.750170791156,49.138254056754384,1.1578052915230854,0.004446900819615782,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,4_7,5530,5641,0,5641,2,5641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,ge8,11050,11050,0,11050,5,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,4,tlg0008.tlg001.perseus-grc1.tb.xml,original,4_7,4635,5641,3,5638,0,0.0,4797.289485924586,810.3440812881665,5.486530568659848,1.832439851685934,0.5226135429319235,3.132029084024157e-05,3.360265245819198e-70,0.0,6490.994041707113,25.52481750367906,1.151293728575224,0.0045248745796275585,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,4,tlg0008.tlg001.perseus-grc1.tb.xml,original,ge8,11013,11050,15,11035,7,0.0,9291.458054499517,1679.819488036971,21.368392756215364,2.5577292519638384,0.12415675406177454,0.1188668673532147,3.4720740777036176e-07,7.061193392003359e-08,12798.587521004192,54.553311416099085,1.1598176276397094,0.004936951259375483,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,4,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,4_7,5533,5641,0,5641,0,5641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,4,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,ge8,11050,11050,0,11050,6,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,5,tlg0008.tlg001.perseus-grc1.tb.xml,original,4_7,4668,5641,1,5640,0,0.0,4752.817344101447,852.2132320041846,7.640335732378785,2.102028210957784,1.4691674091041425,0.2726886920742965,2.665052301352287e-76,0.0,6547.2952528954675,24.485203849853598,1.1608679526410404,0.00434057859419493,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,5,tlg0008.tlg001.perseus-grc1.tb.xml,original,ge8,11010,11050,6,11044,7,0.0,9069.511619717548,1848.906234785863,39.63984964877244,6.445715037567912,1.9558076764713697,1.0280240059082886,0.3409633948132421,0.01020779301077637,13078.311648467798,82.1615779400449,1.1842006201075514,0.007435436917651122,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,5,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,4_7,5536,5641,0,5641,1,5641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,5,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,ge8,11050,11050,0,11050,6,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,6,tlg0008.tlg001.perseus-grc1.tb.xml,original,4_7,4678,5641,1,5640,0,0.0,4754.351894981144,857.2833624792306,6.199560084467724,2.6971980613440207,0.6577309845552252,0.28107222828479306,1.6159676668771356e-69,0.0,6544.140386532243,19.52918118097354,1.1603085791723835,0.0034620069457496085,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,6,tlg0008.tlg001.perseus-grc1.tb.xml,original,ge8,11020,11050,6,11044,7,0.0,9075.136014085854,1854.0516408665494,23.28912468125215,11.16717354385557,2.992190969826801,0.8768833326533042,0.2719453434647557,1.2115489285132977e-21,13080.615600455181,82.21502717654396,1.1844092358253515,0.007440273952628413,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,6,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,4_7,5559,5641,0,5641,3,5641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,6,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,ge8,11050,11050,0,11050,4,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,7,tlg0008.tlg001.perseus-grc1.tb.xml,original,4_7,4649,5641,3,5638,0,0.0,4751.836848872207,844.3331979418823,12.888777441106145,2.200215808764944,0.687632542346333,7.996061973645901e-05,2.2451212659666392e-67,0.0,6548.552787336826,29.053247433073114,1.161502800166163,0.005150371819371231,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,7,tlg0008.tlg001.perseus-grc1.tb.xml,original,ge8,11008,11050,18,11032,7,0.0,9070.754351042817,1822.5223843614706,53.07036741262383,4.027312050185854,0.7694478877292542,0.6631141473788251,0.1678837978321987,0.0012090284358366112,13074.402305756608,98.02393027152668,1.1851343641911356,0.008870943915975265,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,7,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,4_7,5541,5641,0,5641,0,5641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,7,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,ge8,11050,11050,0,11050,7,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,8,tlg0008.tlg001.perseus-grc1.tb.xml,original,4_7,4636,5641,1,5640,0,0.0,4802.0375401899455,811.7041134988219,5.098970051510747,0.8961369199463193,0.6461059226706016,0.16158649546598222,2.7264179179244622e-70,0.0,6491.671374204375,20.455546921638465,1.151005562802194,0.0036262270735044257,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,8,tlg0008.tlg001.perseus-grc1.tb.xml,original,ge8,11017,11050,6,11044,7,0.0,9308.879041785118,1658.8376402018673,19.22212461310085,5.213411899181714,0.6036408549307711,0.4331187514682716,2.9329086302488274e-05,2.821135259718508e-22,12809.697574455357,56.81099256524656,1.1598784475240271,0.005141266295497426,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,8,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,4_7,5536,5641,0,5641,2,5641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,8,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,ge8,11050,11050,0,11050,5,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,9,tlg0008.tlg001.perseus-grc1.tb.xml,original,4_7,4672,5641,4,5637,0,0.0,4753.962397896034,853.8853261086525,8.344383721027114,3.1202181369887776,0.730593758198196,0.01959143687896015,6.139432891009157e-79,0.0,6539.46353988558,20.937488942220057,1.160096423609292,0.003711662638223729,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,9,tlg0008.tlg001.perseus-grc1.tb.xml,original,ge8,11012,11050,14,11036,7,0.0,9070.626004717826,1850.82923371598,33.03649388268286,12.151456974619801,2.456688566043294,1.228035713692978,0.28897212804626765,0.09293659966952993,13089.76706757196,79.29017770143874,1.1860970521540377,0.007175581692437895,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,9,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,4_7,5536,5641,0,5641,4,5641.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,9,tlg0008.tlg001.perseus-grc1.tb.xml,shuffled,ge8,11050,11050,0,11050,6,11050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,0,tlg0016.tlg001.perseus-grc1.1.tb.xml,original,4_7,3245,3977,0,3977,0,0.0,3394.066696811341,561.1849500307378,4.998060510928793,0.5956440584043742,0.015079930172235497,3.834406274941746e-15,1.697585864156676e-46,0.0,4559.388696626684,16.139568658415847,1.146439199554107,0.004058226969679619,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,0,tlg0016.tlg001.perseus-grc1.1.tb.xml,original,ge8,8958,8969,0,8969,0,0.0,7633.241191084407,1241.657541228175,22.099403374482275,2.0655076726084047,1.3364472001436782,5.222337917353107e-07,8.809965019443017e-14,8.790891184782919e-14,10297.743477400594,68.59990891795016,1.1481484532724489,0.007648557132116196,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,0,tlg0016.tlg001.perseus-grc1.1.tb.xml,shuffled,4_7,3921,3977,0,3977,0,3977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,0,tlg0016.tlg001.perseus-grc1.1.tb.xml,shuffled,ge8,8969,8969,0,8969,0,8969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,1,tlg0016.tlg001.perseus-grc1.1.tb.xml,original,4_7,3263,3977,0,3977,0,0.0,3408.641766679814,549.1214166960318,2.29895019721778,0.6445487848362037,0.0833334293652877,2.341903190680799e-40,5.490092315756306e-72,0.0,4541.551287658941,16.20998421273495,1.1419540577467793,0.004075932666013314,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,1,tlg0016.tlg001.perseus-grc1.1.tb.xml,original,ge8,8958,8969,0,8969,0,0.0,7691.579039321001,1191.4961906226001,17.380651959820753,1.1323043847131646,0.032363320621419285,1.1624375209626675e-05,8.438400176063474e-18,8.43838625395432e-18,10236.271670778753,67.37943876686836,1.1412946449747745,0.007512480629598434,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,1,tlg0016.tlg001.perseus-grc1.1.tb.xml,shuffled,4_7,3913,3977,0,3977,0,3977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,1,tlg0016.tlg001.perseus-grc1.1.tb.xml,shuffled,ge8,8969,8969,0,8969,0,8969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,2,tlg0016.tlg001.perseus-grc1.1.tb.xml,original,4_7,3254,3977,0,3977,0,0.0,3380.4213470135974,577.398561645924,3.6826189546616344,0.8050161719361223,0.002996698341993365,2.901987869518506e-41,8.760926531303955e-43,0.0,4573.380390506396,14.689459515538983,1.1499573524029159,0.0036936030966907177,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,2,tlg0016.tlg001.perseus-grc1.1.tb.xml,original,ge8,8959,8969,0,8969,0,0.0,7546.709414166069,1320.8505437839021,21.768855413232686,2.7902274989025813,2.4923317599729766,2.3288326699286292e-07,6.769122680944813e-16,4.536782066653472e-24,10405.938421882312,74.38862714503772,1.1602116648324576,0.008293971138927162,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,2,tlg0016.tlg001.perseus-grc1.1.tb.xml,shuffled,4_7,3911,3977,0,3977,0,3977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,2,tlg0016.tlg001.perseus-grc1.1.tb.xml,shuffled,ge8,8969,8969,0,8969,0,8969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,3,tlg0016.tlg001.perseus-grc1.1.tb.xml,original,4_7,3227,3977,0,3977,0,0.0,3380.9073583976015,572.6038295933407,6.4413763392340035,1.190469253873067,0.09860317678626182,1.3178638506297668e-44,4.453456990197161e-73,0.0,4577.654449949854,15.758363239164682,1.1510320467563122,0.003962374462953151,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,3,tlg0016.tlg001.perseus-grc1.1.tb.xml,original,ge8,8959,8969,0,8969,0,0.0,7544.625899469642,1303.5866029509812,31.340150552869382,5.280515421254254,1.4021586771733694,3.084427802435406e-08,2.448172194521538e-17,2.3167808743904715e-17,10411.651623858277,82.7646728972354,1.1608486591435252,0.009227859616148444,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,3,tlg0016.tlg001.perseus-grc1.1.tb.xml,shuffled,4_7,3909,3977,0,3977,0,3977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,3,tlg0016.tlg001.perseus-grc1.1.tb.xml,shuffled,ge8,8969,8969,0,8969,0,8969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,4,tlg0016.tlg001.perseus-grc1.1.tb.xml,original,4_7,3261,3977,0,3977,0,0.0,3408.0765078632035,551.4719623617934,3.747392646442625,0.2811446805911117,0.0031552776182143284,2.407723314734848e-40,2.661358374945235e-239,0.0,4544.226071923994,13.419837170351292,1.1426266210520477,0.003374361873359641,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,4,tlg0016.tlg001.perseus-grc1.1.tb.xml,original,ge8,8960,8969,0,8969,0,0.0,7700.483581869021,1201.0676980154476,10.156254680767352,0.5117874475056512,0.003977136717739259,1.4759196513178061e-09,1.0333470370500755e-20,2.8914733347399166e-84,10218.269127845702,56.7767008490649,1.1392874487507751,0.006330326775456004,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,4,tlg0016.tlg001.perseus-grc1.1.tb.xml,shuffled,4_7,3923,3977,0,3977,0,3977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,4,tlg0016.tlg001.perseus-grc1.1.tb.xml,shuffled,ge8,8969,8969,0,8969,0,8969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,5,tlg0016.tlg001.perseus-grc1.1.tb.xml,original,4_7,3256,3977,0,3977,0,0.0,3406.2657530394927,550.5202394890123,4.214563446297022,0.8810499151585746,0.0029324420035673608,1.6241947063340227e-29,2.4640769321456652e-65,0.0,4548.400284113594,15.115461668035946,1.1436762092314796,0.003800719554447057,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,5,tlg0016.tlg001.perseus-grc1.1.tb.xml,original,ge8,8960,8969,0,8969,0,0.0,7689.909946825217,1191.543769746563,16.728608996178146,4.203925913535586,0.4759331544728576,3.6878789909100994e-09,1.1877686424945854e-21,1.1877686424374913e-21,10244.129076023328,66.13781536034604,1.1421707075508225,0.00737404564169317,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,5,tlg0016.tlg001.perseus-grc1.1.tb.xml,shuffled,4_7,3905,3977,0,3977,0,3977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,5,tlg0016.tlg001.perseus-grc1.1.tb.xml,shuffled,ge8,8969,8969,0,8969,0,8969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,6,tlg0016.tlg001.perseus-grc1.1.tb.xml,original,4_7,3216,3977,0,3977,0,0.0,3400.4202615263425,558.9092265251193,3.501974032148316,0.3575115276982517,4.545209882097171e-05,2.27990971429544e-54,2.206166459900438e-130,0.0,4555.81808650287,13.810980936592633,1.1455413845870932,0.003472713335829176,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,6,tlg0016.tlg001.perseus-grc1.1.tb.xml,original,ge8,8958,8969,0,8969,0,0.0,7661.930424641786,1218.748627385939,19.512233602958105,1.2410676635344706,0.06445244507340508,1.6624476917611196e-05,3.944290579904349e-12,1.288077316029331e-67,10263.103796993326,67.50317763622814,1.1442862969108403,0.0075262769133937054,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,6,tlg0016.tlg001.perseus-grc1.1.tb.xml,shuffled,4_7,3911,3977,0,3977,0,3977.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,6,tlg0016.tlg001.perseus-grc1.1.tb.xml,shuffled,ge8,8969,8969,0,8969,0,8969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,7,tlg0016.tlg001.perseus-grc1.1.tb.xml,original,4_7,3236,3977,0,3977,0,0.0,3379.5657353724614,577.8646702943445,1.8949496218125057,1.2419563370687723,0.13837020672927344,2.991189399203389e-42,3.816968874498384e-157,0.0,4573.656075332976,16.294318167583405,1.1500266721983847,0.004097138085889717,,,,,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,7,tlg0016.tlg001.perseus-grc1.1.tb.xml,original,ge8,8959,8969,0,8969,0,0.0,7543.508797544435,1331.4823966331794,18.129046377999398,1.5353638101755154,0.1972785710689382,8.956017028231434e-12,2.666152449077607e-19,2.426623638666975e-24,10385.226294137889,74.14711706313311,1.157902363043582,0.00826704393612812,,,,,
