cell,level,unit,aggregation,past_band,metric,mean,sd,min,max,S,reason
oth,document,tlg0008.tlg001.perseus-grc1.tb.xml,not_applicable,all,ce_ctw_original,4.261840725794987,0.0011682136081902221,4.260044998931674,4.263248366397684,10,
oth,document,tlg0008.tlg001.perseus-grc1.tb.xml,not_applicable,all,ce_ctw_shuffled,4.583976783244631,0.006136019507229892,4.575145347393914,4.594365432225506,10,
oth,document,tlg0008.tlg001.perseus-grc1.tb.xml,not_applicable,all,ce_root_original,4.707013653531414,0.0009152927071359071,4.705872029519368,4.708540458715911,10,
oth,document,tlg0008.tlg001.perseus-grc1.tb.xml,not_applicable,all,ce_root_shuffled,4.583976783244631,0.006136019507229892,4.575145347393914,4.594365432225506,10,
oth,document,tlg0008.tlg001.perseus-grc1.tb.xml,not_applicable,all,g_original,0.44517292773642625,0.00133725068218918,0.44321041558692365,0.4470953924202776,10,
oth,document,tlg0008.tlg001.perseus-grc1.tb.xml,not_applicable,all,g_shuffled,0.0,0.0,0.0,0.0,10,
oth,document,tlg0008.tlg001.perseus-grc1.tb.xml,not_applicable,all,q,0.44517292773642625,0.00133725068218918,0.44321041558692365,0.4470953924202776,10,
oth,document,tlg0008.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,ce_ctw_original,4.286749905099227,0.0013092244098525255,4.2849222765251085,4.28899737732794,10,
oth,document,tlg0008.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,ce_ctw_shuffled,4.594819975470426,0.007727376522345482,4.581923808553979,4.602584502252205,10,
oth,document,tlg0008.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,ce_root_original,4.743476976439363,0.0011115770864957395,4.741704383710257,4.745282261122996,10,
oth,document,tlg0008.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,ce_root_shuffled,4.594819975470426,0.007727376522345482,4.581923808553979,4.602584502252205,10,
oth,document,tlg0008.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,g_original,0.45672707134013557,0.0010730266014083924,0.4546118667727894,0.45802110603020196,10,
oth,document,tlg0008.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,g_shuffled,0.0,0.0,0.0,0.0,10,
oth,document,tlg0008.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,q,0.45672707134013557,0.0010730266014083924,0.4546118667727894,0.45802110603020196,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,4_7,ce_ctw_original,4.49971892238933,0.0028552535230700828,4.49541041289183,4.505096947380418,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,4_7,ce_ctw_shuffled,4.742175273311881,0.010384037967483502,4.728435565069038,4.756624732476162,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,4_7,ce_root_original,4.755660874619613,0.0014128787786417876,4.753713602687058,4.757606604334464,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,4_7,ce_root_shuffled,4.742175273311881,0.010384037967483372,4.728435565069038,4.756624732476162,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,4_7,g_original,0.2559419522302832,0.002456448371359335,0.2517327557492708,0.25872971222306784,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,4_7,g_shuffled,-8.881784197001253e-17,2.808666774861361e-16,-8.881784197001252e-16,0.0,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,4_7,q,0.2559419522302833,0.0024564483713593165,0.2517327557492708,0.25872971222306784,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,all,ce_ctw_original,4.575198785289446,0.0026855850556436623,4.57074039350944,4.58020732946069,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,all,ce_ctw_shuffled,4.754419917612659,0.005086442827545768,4.747663641694736,4.7620988253709955,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,all,ce_root_original,4.833841123228192,0.001424564922491574,4.832064426264119,4.836327654051394,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,all,ce_root_shuffled,4.754419917612659,0.005086442827545768,4.747663641694736,4.7620988253709955,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,all,g_original,0.2586423379387462,0.0020739236605372686,0.25474633594361684,0.2617420499502616,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,all,g_shuffled,0.0,0.0,0.0,0.0,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,all,q,0.2586423379387462,0.0020739236605372686,0.25474633594361684,0.2617420499502616,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,ce_ctw_original,4.633002157554604,0.0028316443182709846,4.628428984148894,4.637727748941442,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,ce_ctw_shuffled,4.763797011125786,0.005958378012968999,4.756734079660381,4.772562921485744,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,ce_root_original,4.893712482826241,0.0016588332353676717,4.8918680930637946,4.896613165538257,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,ce_root_shuffled,4.763797011125786,0.005958378012968999,4.756734079660381,4.772562921485744,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,g_original,0.26071032527163773,0.0019627329473008003,0.2570541713202559,0.2640489338308516,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,g_shuffled,0.0,0.0,0.0,0.0,10,
oth,document,tlg0012.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,q,0.26071032527163773,0.0019627329473008003,0.2570541713202559,0.2640489338308516,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,4_7,ce_ctw_original,4.543072994322693,0.012703008829851673,4.527300506262847,4.571275890345776,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,4_7,ce_ctw_shuffled,4.823789043294222,0.04136207530522069,4.739129615921755,4.862406250440917,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,4_7,ce_root_original,4.798637667009402,0.0021368266201320235,4.796335486835164,4.802236553956237,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,4_7,ce_root_shuffled,4.823789043294222,0.04136207530522069,4.739129615921755,4.862406250440917,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,4_7,g_original,0.2555646726867102,0.013443975557788833,0.225098723688272,0.27220926150133096,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,4_7,g_shuffled,0.0,0.0,0.0,0.0,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,4_7,q,0.2555646726867102,0.013443975557788833,0.225098723688272,0.27220926150133096,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,all,ce_ctw_original,4.533473224375194,0.007301786091818179,4.524439933252825,4.551847878344268,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,all,ce_ctw_shuffled,4.872396746329908,0.02745775568236209,4.823367311434817,4.909854415563384,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,all,ce_root_original,4.838007817028361,0.001879358937312093,4.835761451115861,4.8410784864101135,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,all,ce_root_shuffled,4.872396746329908,0.02745775568236209,4.823367311434817,4.909854415563384,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,all,g_original,0.30453459265316757,0.00812131971543345,0.2841743792100955,0.3133597784235258,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,all,g_shuffled,0.0,0.0,0.0,0.0,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,all,q,0.30453459265316757,0.00812131971543345,0.2841743792100955,0.3133597784235258,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,ge8,ce_ctw_original,4.526859097164343,0.005665997216946702,4.518552015351612,4.538462209361086,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,ge8,ce_ctw_shuffled,4.905886875058365,0.03284213262295394,4.831643984777678,4.947873078586593,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,ge8,ce_root_original,4.865133381699162,0.002044777702348791,4.862452739051195,4.8689538439354445,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,ge8,ce_root_shuffled,4.905886875058365,0.03284213262295394,4.831643984777678,4.947873078586593,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,ge8,g_original,0.338274284534819,0.006259999384545702,0.3248768025830193,0.34740206816059693,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,ge8,g_shuffled,-8.881784197001253e-17,2.808666774861361e-16,-8.881784197001252e-16,0.0,10,
oth,document,tlg0013.tlg002.perseus-grc1.tb.xml,not_applicable,ge8,q,0.3382742845348191,0.00625999938454564,0.3248768025830193,0.34740206816059693,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,4_7,ce_ctw_original,4.331078219899576,0.004686422819590767,4.324352348084326,4.338684185987995,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,4_7,ce_ctw_shuffled,4.6424414712280875,0.02320070034785149,4.608893140841402,4.676973428643074,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,4_7,ce_root_original,4.702449808049043,0.0013069020617800656,4.700651512207321,4.70443587112027,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,4_7,ce_root_shuffled,4.6424414712280875,0.02320070034785149,4.608893140841402,4.676973428643074,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,4_7,g_original,0.37137158814946797,0.004124357338960316,0.3649042918043719,0.3766074410671312,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,4_7,g_shuffled,0.0,0.0,0.0,0.0,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,4_7,q,0.37137158814946797,0.004124357338960316,0.3649042918043719,0.3766074410671312,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,all,ce_ctw_original,4.409975211727989,0.004339556339505871,4.404924806323992,4.415772733612898,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,all,ce_ctw_shuffled,4.659867846107187,0.005068301923561705,4.650467998719177,4.6665997479920875,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,all,ce_root_original,4.7969488723465865,0.0012439925374712303,4.795212992476459,4.798682291177126,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,all,ce_root_shuffled,4.659867846107187,0.005068301923561705,4.650467998719177,4.6665997479920875,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,all,g_original,0.3869736606185971,0.00338406709844917,0.382077279831579,0.3907543853408777,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,all,g_shuffled,0.0,0.0,0.0,0.0,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,all,q,0.3869736606185971,0.00338406709844917,0.382077279831579,0.3907543853408777,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,ge8,ce_ctw_original,4.44484889039324,0.004543147165968448,4.43923982628972,4.4523427370393165,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,ge8,ce_ctw_shuffled,4.667570570681979,0.006722775785774528,4.653397595077653,4.676780383424964,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,ge8,ce_root_original,4.838718905982932,0.0013249864935409813,4.837010614928126,4.8409645976481395,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,ge8,ce_root_shuffled,4.667570570681979,0.006722775785774528,4.653397595077653,4.676780383424964,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,ge8,g_original,0.39387001558969237,0.0034111562716785293,0.388621860608823,0.3978106888694919,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,ge8,g_shuffled,0.0,0.0,0.0,0.0,10,
oth,document,tlg0016.tlg001.perseus-grc1.1.tb.xml,not_applicable,ge8,q,0.39387001558969237,0.0034111562716785293,0.388621860608823,0.3978106888694919,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,4_7,ce_ctw_original,4.5524825015398545,0.012091378835691618,4.52873150156637,4.568620226887636,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,4_7,ce_ctw_shuffled,4.900035514710838,0.048618017317832204,4.811775869795643,4.982107114484806,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,4_7,ce_root_original,4.878449547296184,0.006721564438393071,4.8677666897182235,4.890495445034951,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,4_7,ce_root_shuffled,4.900035514710838,0.04861801731783222,4.811775869795643,4.982107114484806,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,4_7,g_original,0.32596704575633006,0.007796527132651458,0.3164594748940619,0.3390351881518532,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,4_7,g_shuffled,-1.7763568394002506e-16,5.617333549722722e-16,-1.7763568394002505e-15,0.0,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,4_7,q,0.3259670457563303,0.007796527132651401,0.3164594748940619,0.3390351881518532,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,all,ce_ctw_original,4.7152410886205,0.019927155478504134,4.682520251195261,4.755831269804166,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,all,ce_ctw_shuffled,4.951453465905503,0.026056479995081375,4.9022577442528865,4.988818065484626,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,all,ce_root_original,4.973015469597359,0.008137336990412403,4.95924153910194,4.987255831251151,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,all,ce_root_shuffled,4.951453465905503,0.026056479995081375,4.9022577442528865,4.988818065484626,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,all,g_original,0.2577743809768596,0.01451966312562978,0.2249284016484605,0.27672128790667916,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,all,g_shuffled,0.0,0.0,0.0,0.0,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,all,q,0.2577743809768596,0.01451966312562978,0.2249284016484605,0.27672128790667916,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,ce_ctw_original,4.791642931586253,0.025015055355339988,4.754711489211011,4.843711540571548,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,ce_ctw_shuffled,4.975589987997878,0.0276326943578011,4.926807550633656,5.020758181268244,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,ce_root_original,5.017406434615912,0.008848404266717753,5.002181498235819,5.032676917570442,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,ce_root_shuffled,4.975589987997878,0.0276326943578011,4.926807550633656,5.020758181268244,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,g_original,0.22576350302965914,0.019589085474833113,0.18196205001054544,0.2474700090248083,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,g_shuffled,0.0,0.0,0.0,0.0,10,
oth,document,tlg0020.tlg001.perseus-grc1.tb.xml,not_applicable,ge8,q,0.22576350302965914,0.019589085474833113,0.18196205001054544,0.2474700090248083,10,
