cell,variant,held_block,held_block_key,seed,past_band,n,sum_loss_ctw_original,sum_loss_root_original,sum_loss_ctw_shuffled,sum_loss_root_shuffled,changed_symbol_eligible_slot_count,eligible_slot_count,ce_ctw_original,ce_root_original,g_original,ce_ctw_shuffled,ce_root_shuffled,g_shuffled,q,reason
q_half,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,9,4_7,2898,11390.137758721836,12687.620456654518,12677.276880601717,12677.276880601717,2553,2898,3.9303442921745466,4.378060889114741,0.44771659694019394,4.374491677226265,4.374491677226265,0.0,0.44771659694019394,
q_half,ud23,DIODORUS,d91dad02f8da03cf6702fa7edec531da5e56f526f466e2f04180f2a23a1cf315,9,ge8,9436,38928.59215348422,43076.443788782955,41628.54907515014,41628.54907515014,8429,9436,4.1255396517045595,4.565116976344103,0.4395773246395436,4.411673280537319,4.411673280537319,0.0,0.4395773246395436,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,0,4_7,3977,17489.999331503644,18671.738996407243,18509.17078944653,18509.17078944653,3523,3977,4.39778710875123,4.6949306000521105,0.29714349130088014,4.654053505015471,4.654053505015471,0.0,0.29714349130088014,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,0,ge8,8969,40606.710154592314,43356.383073906065,41700.307424557024,41700.307424557024,8088,8969,4.527451238108186,4.834026432590709,0.306575194482523,4.649382029719815,4.649382029719815,0.0,0.306575194482523,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,1,4_7,3977,17411.139630953967,18645.85141737813,18362.29497475659,18362.294974756594,3509,3977,4.377958167199891,4.688421276685474,0.31046310948558276,4.617122196317976,4.617122196317977,8.881784197001252e-16,0.31046310948558187,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,1,ge8,8969,40500.82033299127,43346.785768105896,41854.0013288336,41854.0013288336,8125,8969,4.5156450365694365,4.832956379541297,0.3173113429718608,4.66651815462522,4.66651815462522,0.0,0.3173113429718608,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,2,4_7,3977,17426.28320555233,18684.43104364681,18355.915503191998,18355.915503191998,3482,3977,4.3817659556329716,4.69812196219432,0.31635600656134866,4.615518104901182,4.615518104901182,0.0,0.31635600656134866,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,2,ge8,8969,40499.97744909319,43350.25935659401,41794.303308776616,41794.303308776616,8114,8969,4.51555105910282,4.8333436678106825,0.31779260870786263,4.659862114926593,4.659862114926593,0.0,0.31779260870786263,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,3,4_7,3977,17410.981518628694,18666.577551864506,18281.39594612175,18281.39594612175,3530,3977,4.37791841051765,4.6936327764306025,0.3157143659129522,4.596780474257417,4.596780474257417,0.0,0.3157143659129522,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,3,ge8,8969,40428.33574429565,43349.795033917886,41746.49256902103,41746.49256902104,8090,8969,4.507563356482958,4.833291898084278,0.32572854160132003,4.654531449327799,4.654531449327799,0.0,0.32572854160132003,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,4,4_7,3977,17438.568449657316,18657.32434818525,18277.278728128702,18277.278728128702,3524,3977,4.384855028830102,4.691306097104665,0.3064510682745629,4.595745217030099,4.595745217030099,0.0,0.3064510682745629,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,4,ge8,8969,40490.56047650356,43338.824008103285,41821.06676160491,41821.06676160492,8085,8969,4.514501112331761,4.832068681915853,0.31756756958409227,4.662846110113158,4.662846110113159,8.881784197001252e-16,0.3175675695840914,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,5,4_7,3977,17411.57270300839,18664.11354087913,18337.67782120398,18337.67782120398,3491,3977,4.378067061354888,4.693013211184091,0.3149461498292032,4.610932316118677,4.610932316118677,0.0,0.3149461498292032,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,5,ge8,8969,40334.26348178262,43282.48720082014,41767.97508474733,41767.97508474733,8088,8969,4.497074755466899,4.825787401139496,0.3287126456725966,4.656926645640242,4.656926645640242,0.0,0.3287126456725966,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,6,4_7,3977,17443.688023257833,18634.867901981153,18330.64098165614,18330.64098165614,3534,3977,4.3861423241784845,4.685659517722191,0.2995171935437062,4.6091629322746135,4.6091629322746135,0.0,0.2995171935437062,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,6,ge8,8969,40496.469229813716,43299.241908043834,41688.993424170105,41688.993424170105,8124,8969,4.515159909668159,4.827655469733954,0.3124955600657948,4.648120573550017,4.648120573550017,0.0,0.3124955600657948,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,7,4_7,3977,17421.473281977265,18664.589650214326,18528.242217566185,18528.242217566185,3497,3977,4.380556520487117,4.69313292688316,0.312576406396043,4.6588489357722365,4.6588489357722365,0.0,0.312576406396043,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,7,ge8,8969,40536.85145098596,43335.353026152006,41717.856316372316,41717.856316372316,8057,8969,4.519662331473516,4.8316816842626835,0.3120193527891679,4.65133864604441,4.65133864604441,0.0,0.3120193527891679,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,8,4_7,3977,17418.7981957334,18654.7593247081,18437.21364491996,18437.21364491996,3533,3977,4.3798838812505405,4.690661132689992,0.31077725143945134,4.635960182278089,4.635960182278089,0.0,0.31077725143945134,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,8,ge8,8969,40494.45985467653,43353.658672929865,41756.567541260825,41756.567541260825,8084,8969,4.51493587408591,4.833722675095314,0.31878680100940393,4.655654759868527,4.655654759868527,0.0,0.31878680100940393,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,9,4_7,3977,17455.793168252996,18650.377617659244,18455.38136874177,18455.38136874177,3494,3977,4.3891861122084475,4.689559370796893,0.3003732585884453,4.640528380372586,4.640528380372586,0.0,0.3003732585884453,
q_half,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,9,ge8,8969,40486.441057329,43314.4509130428,41645.65500878945,41645.65500878945,8081,8969,4.5140418170731405,4.82935120002707,0.31530938295392996,4.64328855042808,4.64328855042808,0.0,0.31530938295392996,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,0,4_7,2405,11021.280730413257,11649.235187579883,11641.67095180936,11641.670951809361,2099,2405,4.582653110358942,4.843756834752551,0.2611037243936085,4.840611622373954,4.840611622373955,8.881784197001252e-16,0.26110372439360763,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,0,ge8,3970,18968.419861143728,19706.088970580462,19496.871318736416,19496.871318736416,3493,3970,4.777939511623106,4.96375037042329,0.18581085880018477,4.911050710009173,4.911050710009173,0.0,0.18581085880018477,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,1,4_7,2405,11104.321819875277,11692.345083244394,11658.932521811275,11658.932521811275,2093,2405,4.61718162988577,4.861681947294966,0.2445003174091962,4.847788990358119,4.847788990358119,0.0,0.2445003174091962,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,1,ge8,3970,19146.650693057018,19772.53438079218,19386.895334922247,19386.895334922247,3466,3970,4.82283392772217,4.980487249569819,0.1576533218476488,4.883348950862027,4.883348950862027,0.0,0.1576533218476488,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,2,4_7,2405,11012.474416584027,11662.667463097983,11806.381572288014,11806.381572288014,2045,2405,4.57899144140708,4.849341980498122,0.2703505390910417,4.909098366855723,4.909098366855723,0.0,0.2703505390910417,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,2,ge8,3970,18892.444543383976,19737.85928438605,19406.094085192184,19406.094085192188,3456,3970,4.758802151985888,4.9717529683592065,0.21295081637331847,4.888184908108863,4.8881849081088635,8.881784197001252e-16,0.2129508163733176,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,3,4_7,2405,11043.272454754097,11646.92325864282,11670.383783760055,11670.383783760055,2088,2405,4.591797278484032,4.842795533739219,0.2509982552551868,4.85255042983786,4.85255042983786,0.0,0.2509982552551868,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,3,ge8,3970,19053.5255999522,19706.917631852968,19420.148861168454,19420.148861168454,3493,3970,4.7993767254287665,4.96395910122241,0.16458237579364354,4.891725153946714,4.891725153946714,0.0,0.16458237579364354,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,4,4_7,2405,11099.209350048472,11663.244102373646,11734.039177912615,11734.039177912615,2097,2405,4.615055862806018,4.84958174734871,0.23452588454269208,4.879018369194434,4.879018369194434,0.0,0.23452588454269208,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,4,ge8,3970,19160.299985388032,19740.673516722196,19411.58336952032,19411.58336952032,3520,3970,4.8262720366216705,4.972461843003072,0.14618980638140133,4.889567599375395,4.889567599375395,0.0,0.14618980638140133,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,5,4_7,2405,11078.556860872988,11662.99453568206,11596.319747170794,11596.319747170794,2100,2405,4.606468549219538,4.849477977414578,0.24300942819504012,4.821754572628189,4.821754572628189,0.0,0.24300942819504012,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,5,ge8,3970,19042.545528294966,19743.0560176378,19527.554511013648,19527.554511013648,3490,3970,4.796610964306037,4.9730619691782865,0.1764510048722494,4.918779473806964,4.918779473806964,0.0,0.1764510048722494,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,6,4_7,2405,11072.943616349965,11662.455498668998,11602.65287079685,11602.65287079685,2089,2405,4.604134559812875,4.849253845600415,0.24511928578753928,4.8243878880652185,4.8243878880652185,0.0,0.24511928578753928,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,6,ge8,3970,19012.385032110524,19728.39669730746,19491.509912239555,19491.509912239555,3500,3970,4.789013861992575,4.969369445165607,0.18035558317303213,4.9097002297832635,4.9097002297832635,0.0,0.18035558317303213,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,7,4_7,2405,11146.90266893145,11688.955321445603,11680.771664900134,11680.771664900134,2073,2405,4.634886764628462,4.860272482929565,0.2253857183011032,4.856869715135191,4.856869715135191,0.0,0.2253857183011032,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,7,ge8,3970,19141.59411261178,19790.732234504198,19434.033529237688,19434.033529237688,3525,3970,4.821560229877022,4.9850710918146595,0.1635108619376373,4.895222551445261,4.895222551445261,0.0,0.1635108619376373,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,8,4_7,2405,11052.699258586716,11645.209108369994,11664.206638091866,11664.206638091866,2094,2405,4.595716947437304,4.842082789343033,0.24636584190572908,4.8499819701005675,4.8499819701005675,0.0,0.24636584190572908,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,8,ge8,3970,19060.14525873929,19705.83271287159,19483.19668464289,19483.19668464289,3533,3970,4.8010441457781585,4.963685821882013,0.1626416761038545,4.9076062177941795,4.9076062177941795,0.0,0.1626416761038545,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,9,4_7,2405,11043.567202486061,11634.659261601795,11589.670631890662,11589.670631890662,2091,2405,4.591919834713539,4.837696158670185,0.24577632395664573,4.8189898677300045,4.8189898677300045,0.0,0.24577632395664573,
q_half,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,9,ge8,3970,18883.32251830594,19656.764605952318,19330.496363128226,19330.496363128226,3468,3970,4.7565044126715215,4.951326097217208,0.19482168454568694,4.869142660737588,4.869142660737588,0.0,0.19482168454568694,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,0,4_7,20241,91371.25715642508,95756.27269308647,95066.25884058647,95066.25884058647,17493,20241,4.514167143739197,4.730807405419024,0.21664026167982708,4.696717496200112,4.696717496200112,0.0,0.21664026167982708,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,0,ge8,26393,123206.21042837863,128795.0743218097,125225.84189170411,125225.84189170411,23577,26393,4.668139674473482,4.879895211677707,0.21175553720422435,4.7446611560528975,4.7446611560528975,0.0,0.21175553720422435,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,1,4_7,20241,91256.7589873797,95827.82073211674,95110.77914971285,95110.77914971285,17564,20241,4.508510399060308,4.734342212939911,0.22583181387960316,4.698917007544728,4.698917007544728,0.0,0.22583181387960316,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,1,ge8,26393,122931.7509237571,128980.50784861244,125257.51998559343,125257.51998559343,23610,26393,4.657740723819085,4.886921071822545,0.2291803480034602,4.745861402098793,4.745861402098793,0.0,0.2291803480034602,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,2,4_7,20241,91748.1339478162,95828.80169162509,95305.11505484025,95305.11505484025,17557,20241,4.532786618636243,4.734390676924317,0.2016040582880736,4.708518109522269,4.708518109522269,0.0,0.2016040582880736,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,2,ge8,26393,123307.66635262895,128762.98521791963,124795.78856512993,124795.78856512993,23582,26393,4.671983721162011,4.878679392942054,0.206695671780043,4.728366936882125,4.728366936882125,0.0,0.206695671780043,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,3,4_7,20241,91197.46497517326,95829.46498286062,95376.72880365967,95376.72880365967,17635,20241,4.505580997735945,4.734423446611364,0.2288424488754197,4.7120561634138465,4.7120561634138465,0.0,0.2288424488754197,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,3,ge8,26393,122766.86081625099,128909.29299986386,125086.42114541502,125086.42114541502,23618,26393,4.6514932298810665,4.88422282422854,0.23272959434747342,4.739378666518206,4.739378666518206,0.0,0.23272959434747342,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,4,4_7,20241,91636.62252071858,95973.89628275367,95905.88251299616,95905.88251299616,17541,20241,4.527277432968656,4.741559027852066,0.2142815948834098,4.738198829751305,4.738198829751305,0.0,0.2142815948834098,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,4,ge8,26393,123485.44354194694,129100.73802904283,125098.06096665646,125098.06096665646,23541,26393,4.678719491605613,4.891476453189968,0.21275696158435498,4.739819685774882,4.739819685774882,0.0,0.21275696158435498,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,5,4_7,20241,91304.40022894132,95753.70753381794,95372.61669343659,95372.6166934366,17591,20241,4.510864099053472,4.73068067456242,0.21981657550894784,4.711853005950131,4.711853005950132,8.881784197001252e-16,0.21981657550894695,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,5,ge8,26393,123213.27523853825,128858.1135607621,125307.06420494852,125307.06420494852,23489,26393,4.668407351893997,4.882283694947982,0.21387634305398517,4.747738574809553,4.747738574809553,0.0,0.21387634305398517,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,4_7,20241,91423.41061069748,95854.88340561617,95342.03571186763,95342.03571186765,17631,20241,4.51674376812892,4.735679235493117,0.21893546736419633,4.710342162534837,4.710342162534838,8.881784197001252e-16,0.21893546736419545,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,6,ge8,26393,122715.69586993802,128776.60126343192,124742.162650688,124742.162650688,23487,26393,4.6495546497153795,4.879195289032392,0.2296406393170125,4.726335113503126,4.726335113503126,0.0,0.2296406393170125,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,4_7,20241,91632.61096160515,95852.12581236815,95426.8685699473,95426.8685699473,17631,20241,4.527079243199701,4.73554299749855,0.20846375429884922,4.714533302205785,4.714533302205785,0.0,0.20846375429884922,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,7,ge8,26393,123186.23605088993,129099.04909604476,125071.5374573367,125071.53745733672,23564,26393,4.667382868597353,4.891412461487696,0.22402959289034285,4.738814740928909,4.73881474092891,8.881784197001252e-16,0.22402959289034197,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,4_7,20241,91727.39898972688,95994.93798674617,95706.56926222905,95706.56926222905,17615,20241,4.531762214798028,4.742598586371532,0.210836371573504,4.728351823636631,4.728351823636631,0.0,0.210836371573504,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,ge8,26393,123210.03498432826,128914.89315543529,125151.313813144,125151.313813144,23519,26393,4.668284582439596,4.884435007594259,0.21615042515466332,4.741837374044027,4.741837374044027,0.0,0.21615042515466332,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,4_7,20241,91704.73199872134,95815.39410676062,95476.04077691116,95476.04077691116,17600,20241,4.530642359504044,4.733728279569222,0.20308592006517845,4.716962639045065,4.716962639045065,0.0,0.20308592006517845,
q_half,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,ge8,26393,123240.7740991167,128861.72693942084,124787.18620507573,124787.18620507573,23595,26393,4.669449251662058,4.8824206016527425,0.2129713499906849,4.728041003488642,4.728041003488642,0.0,0.2129713499906849,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,0,4_7,1840,7800.440584714737,8579.823062188458,8428.764982102803,8428.764982102803,1612,1840,4.23936988299714,4.66294731640677,0.42357743340962983,4.580850533751523,4.580850533751523,0.0,0.42357743340962983,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,0,ge8,5061,22073.187514087505,24405.017834842045,23567.207762323877,23567.20776232388,4604,5061,4.36142808023859,4.822173055689003,0.46074497545041293,4.656630658431906,4.656630658431907,8.881784197001252e-16,0.46074497545041204,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,1,4_7,1840,7793.097714749194,8575.601003358715,8533.146833665642,8533.146833665642,1632,1840,4.235379192798475,4.660652719216693,0.42527352641821814,4.6375798009052405,4.6375798009052405,0.0,0.42527352641821814,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,1,ge8,5061,22034.913493264532,24406.931067053836,23475.072975831783,23475.072975831783,4592,5061,4.353865539076177,4.822551090111408,0.4686855510352306,4.638425800401459,4.638425800401459,0.0,0.4686855510352306,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,2,4_7,1840,7794.450851593025,8575.174123144465,8416.344083367503,8416.344083367503,1644,1840,4.236114593257079,4.6604207191002525,0.42430612584317373,4.574100045308426,4.574100045308426,0.0,0.42430612584317373,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,2,ge8,5061,22052.974970477728,24388.559933550012,23614.77289842288,23614.77289842288,4560,5061,4.35743429568815,4.818921148695912,0.46148685300776204,4.666029025572591,4.666029025572591,0.0,0.46148685300776204,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,3,4_7,1840,7801.290184557167,8576.140585983063,8363.127110870333,8363.127110870333,1624,1840,4.2398316220419385,4.660945970642969,0.42111434860103003,4.54517777764692,4.54517777764692,0.0,0.42111434860103003,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,3,ge8,5061,22066.161551682642,24379.736890636585,23620.001698070813,23620.001698070813,4641,5061,4.360039824477898,4.817177808859234,0.4571379843813359,4.667062181005891,4.667062181005891,0.0,0.4571379843813359,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,4,4_7,1840,7773.671151020154,8572.577219515664,8502.5384967275,8502.5384967275,1650,1840,4.224821277728345,4.659009358432426,0.43418808070408144,4.62094483517799,4.62094483517799,0.0,0.43418808070408144,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,4,ge8,5061,22080.96367850479,24391.59341226868,23493.720552003375,23493.720552003375,4599,5061,4.362964567971703,4.819520531963778,0.45655596399207443,4.6421103639603585,4.6421103639603585,0.0,0.45655596399207443,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,5,4_7,1840,7775.873265255821,8566.591469746494,8409.158402456002,8409.158402456002,1619,1840,4.2260180789433806,4.655756233557877,0.4297381546144967,4.570194783943479,4.570194783943479,0.0,0.4297381546144967,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,5,ge8,5061,22006.704421461756,24396.41835094062,23498.43782686227,23498.43782686227,4614,5061,4.34829172524437,4.82047388874543,0.4721821635010599,4.643042447512798,4.643042447512798,0.0,0.4721821635010599,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,6,4_7,1840,7797.26856263115,8577.76496123202,8438.830557144738,8438.830557144738,1608,1840,4.237645957951712,4.661828783278271,0.42418282532655915,4.586320954969966,4.586320954969966,0.0,0.42418282532655915,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,6,ge8,5061,22098.496672838704,24400.22179677969,23644.793743517756,23644.79374351776,4632,5061,4.366428901963783,4.821225409361725,0.4547965073979423,4.671960826618801,4.671960826618802,8.881784197001252e-16,0.4547965073979414,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,7,4_7,1840,7778.038187774126,8578.481566026901,8310.740605353334,8310.740605353334,1621,1840,4.227194667268546,4.662218242405925,0.43502357513737877,4.516706850735508,4.516706850735508,0.0,0.43502357513737877,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,7,ge8,5061,22079.502891896154,24405.145037259048,23652.721603148475,23652.721603148475,4615,5061,4.362675932008725,4.822198189539429,0.4595222575307041,4.673527287719517,4.673527287719517,0.0,0.4595222575307041,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,8,4_7,1840,7789.272514971497,8565.291708236047,8455.93091112673,8455.930911126732,1627,1840,4.233300279875814,4.655049841432635,0.42174956155682075,4.595614625612353,4.595614625612354,8.881784197001252e-16,0.42174956155681986,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,8,ge8,5061,22097.980909960446,24368.16908649867,23440.759122911113,23440.759122911113,4554,5061,4.366326992681376,4.814892133273794,0.44856514059241803,4.6316457464752245,4.6316457464752245,0.0,0.44856514059241803,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,9,4_7,1840,7790.357727559847,8571.202288867877,8522.19555367978,8522.19555367978,1639,1840,4.233890069326004,4.658262113515151,0.42437204418914654,4.631628018304228,4.631628018304228,0.0,0.42437204418914654,
q_half,ud23,PLUTARCH,ef8134329970f595ef9ccf4198217affef5c01fa243d5bf4e59ee6daebb04e1d,9,ge8,5061,22023.3995457072,24412.019157175986,23511.194659318884,23511.194659318884,4593,5061,4.351590504980676,4.823556442832639,0.47196593785196317,4.645563062501261,4.645563062501261,0.0,0.47196593785196317,
