cell,reference,level,unit,aggregation,past_band,seed,metric,value,reference_value,difference
oth,C0,block,HOMERIC_TRADITION,not_applicable,all,4,ce_root_shuffled,4.761520770884321,4.728480249617566,0.03304052126675483
oth,C0,block,HOMERIC_TRADITION,not_applicable,all,5,ce_root_shuffled,4.763549116946069,4.73173474133115,0.0318143756149194
oth,C0,block,HOMERIC_TRADITION,not_applicable,all,6,ce_root_shuffled,4.753592300583482,4.72018544563727,0.03340685494621187
oth,C0,block,HOMERIC_TRADITION,not_applicable,all,7,ce_root_shuffled,4.756191361754319,4.724925017994506,0.031266343759813076
oth,C0,block,HOMERIC_TRADITION,not_applicable,all,8,ce_root_shuffled,4.764980275059556,4.733557795648792,0.03142247941076359
oth,C0,block,HOMERIC_TRADITION,not_applicable,all,9,ce_root_shuffled,4.7616189626647305,4.726685067705722,0.03493389495900878
oth,C0,block,PLUTARCH,not_applicable,all,0,ce_root_shuffled,4.642859932290664,4.6342082159239615,0.008651716366702367
oth,C0,block,PLUTARCH,not_applicable,all,1,ce_root_shuffled,4.6437947562987505,4.635136092780955,0.008658663517795873
oth,C0,block,PLUTARCH,not_applicable,all,2,ce_root_shuffled,4.647647863730188,4.644832077037018,0.0028157866931701747
oth,C0,block,PLUTARCH,not_applicable,all,3,ce_root_shuffled,4.636167817233149,4.633343802769671,0.0028240144634779085
oth,C0,block,PLUTARCH,not_applicable,all,4,ce_root_shuffled,4.641225379892655,4.635399450977556,0.005825928915098366
oth,C0,block,PLUTARCH,not_applicable,all,5,ce_root_shuffled,4.63341880061576,4.626944978872522,0.006473821743238517
oth,C0,block,PLUTARCH,not_applicable,all,6,ce_root_shuffled,4.655908010350126,4.646900446998866,0.009007563351260295
oth,C0,block,PLUTARCH,not_applicable,all,7,ce_root_shuffled,4.629484122646889,4.627780427596055,0.0017036950508337867
oth,C0,block,PLUTARCH,not_applicable,all,8,ce_root_shuffled,4.6314881444223595,4.625141895047157,0.006346249375202895
oth,C0,block,PLUTARCH,not_applicable,all,9,ce_root_shuffled,4.646669017343357,4.641370775274527,0.005298242068830561
oth,C0,block,THUCYDIDES,not_applicable,all,0,ce_root_shuffled,4.636174203205026,4.627255040738187,0.00891916246683877
oth,C0,block,THUCYDIDES,not_applicable,all,1,ce_root_shuffled,4.630421949884481,4.620994398035916,0.009427551848565585
oth,C0,block,THUCYDIDES,not_applicable,all,2,ce_root_shuffled,4.6279446359814616,4.6204364664587505,0.00750816952271105
oth,C0,block,THUCYDIDES,not_applicable,all,3,ce_root_shuffled,4.623644940926031,4.619010006863903,0.0046349340621283375
oth,C0,block,THUCYDIDES,not_applicable,all,4,ce_root_shuffled,4.621780619227174,4.614311133133458,0.0074694860937158936
oth,C0,block,THUCYDIDES,not_applicable,all,5,ce_root_shuffled,4.623926889971042,4.6149180781791594,0.009008811791882287
oth,C0,block,THUCYDIDES,not_applicable,all,6,ce_root_shuffled,4.612413592814031,4.60779087488295,0.004622717931081155
oth,C0,block,THUCYDIDES,not_applicable,all,7,ce_root_shuffled,4.6141748994992495,4.6075219163964665,0.006652983102783061
oth,C0,block,THUCYDIDES,not_applicable,all,8,ce_root_shuffled,4.6106521778719785,4.604491380165988,0.0061607977059905394
oth,C0,block,THUCYDIDES,not_applicable,all,9,ce_root_shuffled,4.618571553239682,4.612207334476961,0.006364218762720419
oth,C0,group,HEX,equal_block,all,0,g_original,0.25130331936794015,0.25548775890680187,-0.004184439538861717
oth,C0,group,PROSE_ALL,equal_block,all,0,g_original,0.4507806184477863,0.46539093976654755,-0.014610321318761277
oth,C0,group,contrast,equal_block,all,0,g_original,-0.19947729907984613,-0.20990318085974569,0.01042588177989956
oth,C0,group,HEX,eligible_token_weighted,all,0,g_original,0.25624697031478466,0.26017159696750247,-0.003924626652717811
oth,C0,group,PROSE_ALL,eligible_token_weighted,all,0,g_original,0.4442221934899035,0.4599899784075604,-0.015767784917656902
oth,C0,group,contrast,eligible_token_weighted,all,0,g_original,-0.18797522317511883,-0.19981838144005792,0.011843158264939091
oth,C0,group,HEX,equal_block,all,1,g_original,0.25444998507546535,0.2577600114462473,-0.0033100263707819266
oth,C0,group,PROSE_ALL,equal_block,all,1,g_original,0.46189124552315164,0.46710443411358415,-0.005213188590432516
oth,C0,group,contrast,equal_block,all,1,g_original,-0.2074412604476863,-0.20934442266733688,0.0019031622196505893
oth,C0,group,HEX,eligible_token_weighted,all,1,g_original,0.2591309403279773,0.2620481029766351,-0.002917162648657823
oth,C0,group,PROSE_ALL,eligible_token_weighted,all,1,g_original,0.45577010064949763,0.4613085685928417,-0.005538467943344061
oth,C0,group,contrast,eligible_token_weighted,all,1,g_original,-0.19663916032152035,-0.19926046561620658,0.002621305294686238
oth,C0,group,HEX,equal_block,all,2,g_original,0.2602988502080916,0.2634566178494402,-0.0031577676413485634
oth,C0,group,PROSE_ALL,equal_block,all,2,g_original,0.45438800185679257,0.4695001571013163,-0.01511215524452375
oth,C0,group,contrast,equal_block,all,2,g_original,-0.19408915164870094,-0.20604353925187613,0.011954387603175187
oth,C0,group,HEX,eligible_token_weighted,all,2,g_original,0.26230459882124624,0.26528325868060226,-0.0029786598593560254
oth,C0,group,PROSE_ALL,eligible_token_weighted,all,2,g_original,0.44752618953434464,0.4639011733798551,-0.01637498384551045
oth,C0,group,contrast,eligible_token_weighted,all,2,g_original,-0.1852215907130984,-0.19861791469925283,0.013396323986154424
oth,C0,group,HEX,equal_block,all,3,g_original,0.25424619469162657,0.25757347740134673,-0.0033272827097201585
oth,C0,group,PROSE_ALL,equal_block,all,3,g_original,0.4541416162626108,0.469551567491065,-0.015409951228454233
oth,C0,group,contrast,equal_block,all,3,g_original,-0.19989542157098422,-0.2119780900897183,0.012082668518734074
oth,C0,group,HEX,eligible_token_weighted,all,3,g_original,0.25863740261435997,0.2619575767344479,-0.0033201741200879487
oth,C0,group,PROSE_ALL,eligible_token_weighted,all,3,g_original,0.4470894249267527,0.4638523539547002,-0.016762929027947515
oth,C0,group,contrast,eligible_token_weighted,all,3,g_original,-0.18845202231239272,-0.20189477722025229,0.013442754907859567
oth,C0,group,HEX,equal_block,all,4,g_original,0.24868054510085758,0.2521347863503087,-0.003454241249451151
oth,C0,group,PROSE_ALL,equal_block,all,4,g_original,0.4527244066565915,0.46770124207421426,-0.014976835417622736
oth,C0,group,contrast,equal_block,all,4,g_original,-0.20404386155573395,-0.21556645572390554,0.011522594168171585
oth,C0,group,HEX,eligible_token_weighted,all,4,g_original,0.2577048408395776,0.2604853395461743,-0.00278049870659669
oth,C0,group,PROSE_ALL,eligible_token_weighted,all,4,g_original,0.4461300294524029,0.46230260624774705,-0.016172576795344173
oth,C0,group,contrast,eligible_token_weighted,all,4,g_original,-0.18842518861282526,-0.20181726670157274,0.013392078088747483
oth,C0,group,HEX,equal_block,all,5,g_original,0.2543477112284225,0.25876243757742,-0.004414726348997533
oth,C0,group,PROSE_ALL,equal_block,all,5,g_original,0.4654313279613186,0.4702894793249571,-0.004858151363638541
oth,C0,group,contrast,equal_block,all,5,g_original,-0.2110836167328961,-0.21152704174753711,0.0004434250146410079
oth,C0,group,HEX,eligible_token_weighted,all,5,g_original,0.2566133331205807,0.2606691584922402,-0.004055825371659494
oth,C0,group,PROSE_ALL,eligible_token_weighted,all,5,g_original,0.4590446000581632,0.4642887351426715,-0.005244135084508272
oth,C0,group,contrast,eligible_token_weighted,all,5,g_original,-0.2024312669375825,-0.2036195766504313,0.0011883097128487785
oth,C0,group,HEX,equal_block,all,6,g_original,0.2584347680793302,0.2611695043078641,-0.0027347362285339294
oth,C0,group,PROSE_ALL,equal_block,all,6,g_original,0.4606476952499624,0.46584427137076184,-0.005196576120799434
oth,C0,group,contrast,equal_block,all,6,g_original,-0.20221292717063222,-0.20467476706289772,0.002461839892265505
oth,C0,group,HEX,eligible_token_weighted,all,6,g_original,0.26075974819659814,0.26330994570108823,-0.0025501975044900926
oth,C0,group,PROSE_ALL,eligible_token_weighted,all,6,g_original,0.4552184199684489,0.4606308579622945,-0.005412437993845609
oth,C0,group,contrast,eligible_token_weighted,all,6,g_original,-0.19445867177185078,-0.1973209122612063,0.0028622404893555164
oth,C0,group,HEX,equal_block,all,7,g_original,0.253244341052866,0.25812272297208194,-0.004878381919215968
oth,C0,group,PROSE_ALL,equal_block,all,7,g_original,0.4655532258422566,0.47067224533985713,-0.005119019497600519
oth,C0,group,contrast,equal_block,all,7,g_original,-0.21230888478939064,-0.2125495223677752,0.00024063757838455047
oth,C0,group,HEX,eligible_token_weighted,all,7,g_original,0.2552614721861145,0.2600455838041157,-0.0047841116180011856
oth,C0,group,PROSE_ALL,eligible_token_weighted,all,7,g_original,0.45948826579990876,0.4649242711144427,-0.0054360053145339204
oth,C0,group,contrast,eligible_token_weighted,all,7,g_original,-0.20422679361379426,-0.204878687310327,0.0006518936965327349
oth,C0,group,HEX,equal_block,all,8,g_original,0.25790137700628124,0.26096316161893895,-0.003061784612657714
oth,C0,group,PROSE_ALL,equal_block,all,8,g_original,0.45492600703016883,0.46953397224312826,-0.014607965212959428
oth,C0,group,contrast,equal_block,all,8,g_original,-0.1970246300238876,-0.2085708106241893,0.011546180600301714
oth,C0,group,HEX,eligible_token_weighted,all,8,g_original,0.26007806547243234,0.26235142020426944,-0.002273354731837096
oth,C0,group,PROSE_ALL,eligible_token_weighted,all,8,g_original,0.4481969979038955,0.464049495363177,-0.015852497459281523
oth,C0,group,contrast,eligible_token_weighted,all,8,g_original,-0.18811893243146316,-0.20169807515890759,0.013579142727444427
oth,C0,group,HEX,equal_block,all,9,g_original,0.25923251027150185,0.262668643019627,-0.0034361327481251536
oth,C0,group,PROSE_ALL,equal_block,all,9,g_original,0.46278464331126956,0.46810903586684516,-0.005324392555575597
oth,C0,group,contrast,equal_block,all,9,g_original,-0.2035521330397677,-0.20544039284721816,0.001888259807450443
oth,C0,group,HEX,eligible_token_weighted,all,9,g_original,0.2598986806951934,0.2627090860715153,-0.0028104053763218784
oth,C0,group,PROSE_ALL,eligible_token_weighted,all,9,g_original,0.456486256461698,0.4622333861843591,-0.005747129722661115
oth,C0,group,contrast,eligible_token_weighted,all,9,g_original,-0.1965875757665046,-0.19952430011284383,0.0029367243463392367
oth,C0,block,ATHENAEUS,not_applicable,4_7,0,g_original,0.42511385420990067,0.43537099523519895,-0.010257141025298289
oth,C0,block,ATHENAEUS,not_applicable,ge8,0,g_original,0.4557454351266177,0.45995337425997196,-0.004207939133354266
oth,C0,block,ATHENAEUS,not_applicable,4_7,1,g_original,0.41852947714025834,0.43033916109630876,-0.01180968395605042
oth,C0,block,ATHENAEUS,not_applicable,ge8,1,g_original,0.4563937365425321,0.4600854788285593,-0.0036917422860271998
oth,C0,block,ATHENAEUS,not_applicable,4_7,2,g_original,0.4219199848881061,0.43428369654629595,-0.012363711658189835
oth,C0,block,ATHENAEUS,not_applicable,ge8,2,g_original,0.45770748198729105,0.462170343102831,-0.004462861115539951
oth,C0,block,ATHENAEUS,not_applicable,4_7,3,g_original,0.41520988180041307,0.4300876816978745,-0.014877799897461408
oth,C0,block,ATHENAEUS,not_applicable,ge8,3,g_original,0.45745100340914746,0.46262165676988776,-0.005170653360740296
oth,C0,block,ATHENAEUS,not_applicable,4_7,4,g_original,0.4236775330740743,0.43618877704766845,-0.012511243973594155
oth,C0,block,ATHENAEUS,not_applicable,ge8,4,g_original,0.45628488379505594,0.46081136071272955,-0.004526476917673605
oth,C0,block,ATHENAEUS,not_applicable,4_7,5,g_original,0.4247886008923407,0.4361372259350622,-0.011348625042721494
oth,C0,block,ATHENAEUS,not_applicable,ge8,5,g_original,0.4561973433222297,0.4601002911808534,-0.003902947858623662
oth,C0,block,ATHENAEUS,not_applicable,4_7,6,g_original,0.4211794847143677,0.43264624642173377,-0.011466761707366047
oth,C0,block,ATHENAEUS,not_applicable,ge8,6,g_original,0.4546118667727894,0.4582046120373269,-0.003592745264537456
oth,C0,block,ATHENAEUS,not_applicable,4_7,7,g_original,0.4245824502429736,0.43698766917054765,-0.012405218927574069
oth,C0,block,ATHENAEUS,not_applicable,ge8,7,g_original,0.4571186811276853,0.46148564756694377,-0.004366966439258491
oth,C0,block,ATHENAEUS,not_applicable,4_7,8,g_original,0.4233777696306529,0.4344538320321192,-0.011076062401466302
oth,C0,block,ATHENAEUS,not_applicable,ge8,8,g_original,0.45802110603020196,0.4620330846927301,-0.004011978662528115
oth,C0,block,ATHENAEUS,not_applicable,4_7,9,g_original,0.42616707081452265,0.4382584762826287,-0.012091405468106053
oth,C0,block,ATHENAEUS,not_applicable,ge8,9,g_original,0.45773917528780483,0.4623899088997563,-0.004650733611951452
oth,C0,block,DIODORUS,not_applicable,4_7,0,g_original,0.4607859239696426,0.49102906972075333,-0.030243145751110756
oth,C0,block,DIODORUS,not_applicable,ge8,0,g_original,0.4736050004644152,0.531753451935784,-0.05814845147136882
oth,C0,block,DIODORUS,not_applicable,4_7,1,g_original,0.4883175155715209,0.4922188305021864,-0.003901314930665478
oth,C0,block,DIODORUS,not_applicable,ge8,1,g_original,0.529088824113142,0.5336212936130496,-0.004532469499907599
oth,C0,block,DIODORUS,not_applicable,4_7,2,g_original,0.46556372078069375,0.4850312389697109,-0.019467518189017152
oth,C0,block,DIODORUS,not_applicable,ge8,2,g_original,0.47924003729320486,0.5404850121100475,-0.06124497481684266
oth,C0,block,DIODORUS,not_applicable,4_7,3,g_original,0.4651503748303121,0.48903020225035343,-0.023879827420041355
oth,C0,block,DIODORUS,not_applicable,ge8,3,g_original,0.47643719437296816,0.538851378697319,-0.06241418432435086
oth,C0,block,DIODORUS,not_applicable,4_7,4,g_original,0.46809811910813837,0.4887632250657794,-0.02066510595764104
oth,C0,block,DIODORUS,not_applicable,ge8,4,g_original,0.4743491139210736,0.534777260793116,-0.060428146872042454
oth,C0,block,DIODORUS,not_applicable,4_7,5,g_original,0.48992176339984095,0.4937810408764993,-0.0038592774766583737
oth,C0,block,DIODORUS,not_applicable,ge8,5,g_original,0.532222776619256,0.5356379315245601,-0.0034151549053040853
oth,C0,block,DIODORUS,not_applicable,4_7,6,g_original,0.4902342985642991,0.4931033366983062,-0.0028690381340070736
oth,C0,block,DIODORUS,not_applicable,ge8,6,g_original,0.5361006140767204,0.5398786362913617,-0.0037780222146412967
oth,C0,block,DIODORUS,not_applicable,4_7,7,g_original,0.4943518794481001,0.49596910914263104,-0.0016172296945309306
oth,C0,block,DIODORUS,not_applicable,ge8,7,g_original,0.5346807265247246,0.5373244704345819,-0.0026437439098572213
oth,C0,block,DIODORUS,not_applicable,4_7,8,g_original,0.47075076525939563,0.49563270819565597,-0.024881942936260337
oth,C0,block,DIODORUS,not_applicable,ge8,8,g_original,0.47581364407052185,0.5358961501151018,-0.060082506044579986
oth,C0,block,DIODORUS,not_applicable,4_7,9,g_original,0.4835220956550863,0.48724116088180436,-0.0037190652267180546
oth,C0,block,DIODORUS,not_applicable,ge8,9,g_original,0.5295676142227137,0.5338700560862728,-0.004302441863559103
oth,C0,block,HERODOTUS,not_applicable,4_7,0,g_original,0.36575168513227485,0.3707756923704544,-0.005024007238179529
oth,C0,block,HERODOTUS,not_applicable,ge8,0,g_original,0.3903018331666983,0.3965093978792362,-0.006207564712537916
oth,C0,block,HERODOTUS,not_applicable,4_7,1,g_original,0.36952685972858923,0.3745169190322457,-0.00499005930365648
oth,C0,block,HERODOTUS,not_applicable,ge8,1,g_original,0.3928928639624196,0.39992801662535005,-0.007035152662930422
oth,C0,block,HERODOTUS,not_applicable,4_7,2,g_original,0.37388096774935153,0.37890087450292853,-0.005019906753576997
oth,C0,block,HERODOTUS,not_applicable,ge8,2,g_original,0.3935113075671328,0.40181006941441044,-0.008298761847277625
oth,C0,block,HERODOTUS,not_applicable,4_7,3,g_original,0.37489115690770625,0.3786266728832226,-0.003735515975516357
oth,C0,block,HERODOTUS,not_applicable,ge8,3,g_original,0.3977661752475825,0.4037867400963133,-0.006020564848730814
oth,C0,block,HERODOTUS,not_applicable,4_7,4,g_original,0.3692887838053043,0.37429052764716886,-0.005001743841864581
oth,C0,block,HERODOTUS,not_applicable,ge8,4,g_original,0.3955090058450388,0.4024352020955533,-0.006926196250514494
oth,C0,block,HERODOTUS,not_applicable,4_7,5,g_original,0.3719654954227156,0.3778734183671162,-0.005907922944400568
oth,C0,block,HERODOTUS,not_applicable,ge8,5,g_original,0.3978106888694919,0.4045950658187838,-0.006784376949291904
oth,C0,block,HERODOTUS,not_applicable,4_7,6,g_original,0.3705465769902476,0.3754218988895266,-0.004875321899278973
oth,C0,block,HERODOTUS,not_applicable,ge8,6,g_original,0.388621860608823,0.3955839627386908,-0.006962102129867809
oth,C0,block,HERODOTUS,not_applicable,4_7,7,g_original,0.3763526228869871,0.3822142146371883,-0.005861591750201178
oth,C0,block,HERODOTUS,not_applicable,ge8,7,g_original,0.395854320729514,0.402874667896822,-0.007020347167308039
oth,C0,block,HERODOTUS,not_applicable,4_7,8,g_original,0.3766074410671312,0.38231061853177284,-0.005703177464641662
oth,C0,block,HERODOTUS,not_applicable,ge8,8,g_original,0.39676409636290977,0.40319393487360156,-0.006429838510691788
oth,C0,block,HERODOTUS,not_applicable,4_7,9,g_original,0.3649042918043719,0.3703537384537938,-0.00544944664942193
oth,C0,block,HERODOTUS,not_applicable,ge8,9,g_original,0.389668003537313,0.3969797109002302,-0.007311707362917197
oth,C0,block,HESIODIC_TRADITION,not_applicable,4_7,0,g_original,0.28660128898199666,0.2920272070547787,-0.005425918072782032
oth,C0,block,HESIODIC_TRADITION,not_applicable,ge8,0,g_original,0.2195453867805357,0.22344914050154596,-0.0039037537210102613
oth,C0,block,HESIODIC_TRADITION,not_applicable,4_7,1,g_original,0.28848387172971446,0.29374060700839966,-0.005256735278685198
oth,C0,block,HESIODIC_TRADITION,not_applicable,ge8,1,g_original,0.22401001940807053,0.22689668785670758,-0.002886668448637053
oth,C0,block,HESIODIC_TRADITION,not_applicable,4_7,2,g_original,0.28582089445664227,0.29053277476259964,-0.004711880305957372
oth,C0,block,HESIODIC_TRADITION,not_applicable,ge8,2,g_original,0.24064511931428623,0.243191906339133,-0.002546787024846786
oth,C0,block,HESIODIC_TRADITION,not_applicable,4_7,3,g_original,0.2886651065514698,0.2926452264540371,-0.003980119902567303
oth,C0,block,HESIODIC_TRADITION,not_applicable,ge8,3,g_original,0.2241846745618883,0.22705773324359857,-0.0028730586817102832
oth,C0,block,HESIODIC_TRADITION,not_applicable,4_7,4,g_original,0.2839655874488747,0.29002592694994167,-0.006060339501066991
oth,C0,block,HESIODIC_TRADITION,not_applicable,ge8,4,g_original,0.20832372322091786,0.2115246125296304,-0.00320088930871254
oth,C0,block,HESIODIC_TRADITION,not_applicable,4_7,5,g_original,0.2888682127048865,0.29327600333779813,-0.0044077906329116345
oth,C0,block,HESIODIC_TRADITION,not_applicable,ge8,5,g_original,0.22870798387456492,0.23382287539306823,-0.005114891518503306
oth,C0,block,HESIODIC_TRADITION,not_applicable,4_7,6,g_original,0.28480557395744555,0.2899107589635639,-0.00510518500611834
oth,C0,block,HESIODIC_TRADITION,not_applicable,ge8,6,g_original,0.23759481168510632,0.23923260414161973,-0.0016377924565134094
oth,C0,block,HESIODIC_TRADITION,not_applicable,4_7,7,g_original,0.28441538520024956,0.2904500101110754,-0.006034624910825848
oth,C0,block,HESIODIC_TRADITION,not_applicable,ge8,7,g_original,0.23015283896022343,0.23447346866915275,-0.004320629708929324
oth,C0,block,HESIODIC_TRADITION,not_applicable,4_7,8,g_original,0.2826015879333257,0.28936382339973576,-0.0067622354664100826
oth,C0,block,HESIODIC_TRADITION,not_applicable,ge8,8,g_original,0.23838375243565668,0.2408229660202812,-0.002439213584624511
oth,C0,block,HESIODIC_TRADITION,not_applicable,4_7,9,g_original,0.28796794807630643,0.2928781228163331,-0.0049101747400266404
oth,C0,block,HESIODIC_TRADITION,not_applicable,ge8,9,g_original,0.2404622585126477,0.2442824273496047,-0.0038201688369570164
oth,C0,block,HOMERIC_TRADITION,not_applicable,4_7,0,g_original,0.2537758632601932,0.2564692418114456,-0.002693378551252401
oth,C0,block,HOMERIC_TRADITION,not_applicable,ge8,0,g_original,0.26087856733237125,0.26563193799064155,-0.004753370658270306
oth,C0,block,HOMERIC_TRADITION,not_applicable,4_7,1,g_original,0.25659151956276993,0.2575030090993158,-0.0009114895365458509
oth,C0,block,HOMERIC_TRADITION,not_applicable,ge8,1,g_original,0.2636689112648263,0.26793329567926616,-0.004264384414439881
oth,C0,block,HOMERIC_TRADITION,not_applicable,4_7,2,g_original,0.259035930333849,0.2603328101054698,-0.0012968797716208513
oth,C0,block,HOMERIC_TRADITION,not_applicable,ge8,2,g_original,0.26591475077335147,0.2701019459169034,-0.004187195143551925
oth,C0,block,HOMERIC_TRADITION,not_applicable,4_7,3,g_original,0.25551163695659174,0.25689075281864415,-0.0013791158620524158
oth,C0,block,HOMERIC_TRADITION,not_applicable,ge8,3,g_original,0.26346244451143175,0.2682966122348782,-0.00483416772344647
oth,C0,block,HOMERIC_TRADITION,not_applicable,4_7,4,g_original,0.2581805654209113,0.2592672693948481,-0.0010867039739368423
oth,C0,block,HOMERIC_TRADITION,not_applicable,ge8,4,g_original,0.26235038467386396,0.2660922781845487,-0.0037418935106847684
oth,C0,block,HOMERIC_TRADITION,not_applicable,4_7,5,g_original,0.25269722374246495,0.25514489051831823,-0.0024476667758532855
oth,C0,block,HOMERIC_TRADITION,not_applicable,ge8,5,g_original,0.2608622929882882,0.26597272345682565,-0.00511043046853743
oth,C0,block,HOMERIC_TRADITION,not_applicable,4_7,6,g_original,0.2584307185439867,0.25833882467522873,9.189386875796401e-05
oth,C0,block,HOMERIC_TRADITION,not_applicable,ge8,6,g_original,0.2638293213038301,0.2683200828881924,-0.004490761584362346
oth,C0,block,HOMERIC_TRADITION,not_applicable,4_7,7,g_original,0.25159582739180575,0.25437645478162096,-0.0027806273898152156
oth,C0,block,HOMERIC_TRADITION,not_applicable,ge8,7,g_original,0.2591811830475361,0.2654692754027179,-0.006288092355181796
oth,C0,block,HOMERIC_TRADITION,not_applicable,4_7,8,g_original,0.257852290990753,0.25782207865995677,3.0212330796253184e-05
oth,C0,block,HOMERIC_TRADITION,not_applicable,ge8,8,g_original,0.2629864549994734,0.2666018478033978,-0.003615392803924422
oth,C0,block,HOMERIC_TRADITION,not_applicable,4_7,9,g_original,0.25566223861278825,0.25622172813789756,-0.0005594895251093135
oth,C0,block,HOMERIC_TRADITION,not_applicable,ge8,9,g_original,0.26350455916140536,0.267706923137748,-0.00420236397634266
oth,C0,block,PLUTARCH,not_applicable,4_7,0,g_original,0.48617417731339874,0.4913144636131337,-0.005140286299734953
oth,C0,block,PLUTARCH,not_applicable,ge8,0,g_original,0.5511570484287489,0.5555245790553167,-0.004367530626567806
oth,C0,block,PLUTARCH,not_applicable,4_7,1,g_original,0.4931300898228663,0.49772302032971805,-0.004592930506851722
oth,C0,block,PLUTARCH,not_applicable,ge8,1,g_original,0.5554102091767792,0.5595611526550792,-0.004150943478300029
oth,C0,block,PLUTARCH,not_applicable,4_7,2,g_original,0.49109697609238356,0.49535832735725993,-0.004261351264876367
oth,C0,block,PLUTARCH,not_applicable,ge8,2,g_original,0.5561938752591065,0.5610796109081795,-0.00488573564907302
oth,C0,block,PLUTARCH,not_applicable,4_7,3,g_original,0.4947252366176951,0.49889212880053346,-0.004166892182838389
oth,C0,block,PLUTARCH,not_applicable,ge8,3,g_original,0.5539331814549895,0.5588287426264689,-0.004895561171479379
oth,C0,block,PLUTARCH,not_applicable,4_7,4,g_original,0.4879106002642226,0.49238018735071165,-0.004469587086489035
oth,C0,block,PLUTARCH,not_applicable,ge8,4,g_original,0.552533956370235,0.5571752637682632,-0.00464130739802826
oth,C0,block,PLUTARCH,not_applicable,4_7,5,g_original,0.5007247700388087,0.5047525504071464,-0.00402778036833773
oth,C0,block,PLUTARCH,not_applicable,ge8,5,g_original,0.5561891019760195,0.5598803363423643,-0.0036912343663448866
oth,C0,block,PLUTARCH,not_applicable,4_7,6,g_original,0.4869248219450286,0.49113760376083615,-0.004212781815807531
oth,C0,block,PLUTARCH,not_applicable,ge8,6,g_original,0.5480561459738258,0.55344358265351,-0.005387436679684221
oth,C0,block,PLUTARCH,not_applicable,4_7,7,g_original,0.49675371262721146,0.5006191403536029,-0.003865427726391424
oth,C0,block,PLUTARCH,not_applicable,ge8,7,g_original,0.5553330695289054,0.5597231811378913,-0.004390111608985947
oth,C0,block,PLUTARCH,not_applicable,4_7,8,g_original,0.4977097205711427,0.5018974907696316,-0.004187770198488927
oth,C0,block,PLUTARCH,not_applicable,ge8,8,g_original,0.54984301990695,0.5538967729723243,-0.004053753065374366
oth,C0,block,PLUTARCH,not_applicable,4_7,9,g_original,0.49652136987667994,0.5010215523229418,-0.0045001824462618245
oth,C0,block,PLUTARCH,not_applicable,ge8,9,g_original,0.555092053148182,0.5591634997662123,-0.004071446618030272
oth,C0,block,THUCYDIDES,not_applicable,4_7,0,g_original,0.41668799007553226,0.42326101957378715,-0.00657302949825489
oth,C0,block,THUCYDIDES,not_applicable,ge8,0,g_original,0.42302979491713266,0.427200270858906,-0.004170475941773333
oth,C0,block,THUCYDIDES,not_applicable,4_7,1,g_original,0.4239972852490297,0.4307187044313219,-0.006721419182292188
oth,C0,block,THUCYDIDES,not_applicable,ge8,1,g_original,0.42094462963035983,0.42476210789422275,-0.0038174782638629168
oth,C0,block,THUCYDIDES,not_applicable,4_7,2,g_original,0.4246478532353182,0.43176634972266825,-0.007118496487350079
oth,C0,block,THUCYDIDES,not_applicable,ge8,2,g_original,0.4236723875233386,0.42790920273193755,-0.004236815208598976
oth,C0,block,THUCYDIDES,not_applicable,4_7,3,g_original,0.4262311210906171,0.43443647438993693,-0.008205353299319817
oth,C0,block,THUCYDIDES,not_applicable,ge8,3,g_original,0.42427416153418207,0.42842662624337713,-0.004152464709195058
oth,C0,block,THUCYDIDES,not_applicable,4_7,4,g_original,0.42919762060456534,0.4376995099676986,-0.00850188936313323
oth,C0,block,THUCYDIDES,not_applicable,ge8,4,g_original,0.420200380598474,0.42481687391681344,-0.004616493318339465
oth,C0,block,THUCYDIDES,not_applicable,4_7,5,g_original,0.43144136951122825,0.43660449601526885,-0.005163126504040605
oth,C0,block,THUCYDIDES,not_applicable,ge8,5,g_original,0.42666115002722904,0.43035458527450565,-0.0036934352472766108
oth,C0,block,THUCYDIDES,not_applicable,4_7,6,g_original,0.419839671379437,0.4279792498930428,-0.008139578513605805
oth,C0,block,THUCYDIDES,not_applicable,ge8,6,g_original,0.4196976717827754,0.4232410147954795,-0.003543343012704092
oth,C0,block,THUCYDIDES,not_applicable,4_7,7,g_original,0.4285389858728097,0.4367411168895794,-0.008202131016769698
oth,C0,block,THUCYDIDES,not_applicable,ge8,7,g_original,0.42616993059627095,0.43027596583919525,-0.0041060352429243
oth,C0,block,THUCYDIDES,not_applicable,4_7,8,g_original,0.4254277759181706,0.4326171107723962,-0.007189334854225571
oth,C0,block,THUCYDIDES,not_applicable,ge8,8,g_original,0.4277851596983391,0.431366783325001,-0.003581623626661923
oth,C0,block,THUCYDIDES,not_applicable,4_7,9,g_original,0.4258484980528179,0.4321930820222093,-0.006344583969391415
oth,C0,block,THUCYDIDES,not_applicable,ge8,9,g_original,0.4267851173742061,0.430457698818274,-0.0036725814440679017
oth,C0,block,ATHENAEUS,not_applicable,all,0,g_original,0.4454187273696961,0.45164535196779276,-0.006226624598096642
oth,C0,block,ATHENAEUS,not_applicable,all,1,g_original,0.4436287035413722,0.4500322178898726,-0.006403514348500394
oth,C0,block,ATHENAEUS,not_applicable,all,2,g_original,0.44564257992102796,0.4527455888505152,-0.007103008929487231
