cell,variant,held_block,held_block_key,seed,doc_id,past_band,n,sum_loss_ctw_original,sum_loss_root_original,sum_loss_ctw_shuffled,sum_loss_root_shuffled,changed_symbol_eligible_slot_count,eligible_slot_count,ce_ctw_original,ce_root_original,g_original,ce_ctw_shuffled,ce_root_shuffled,g_shuffled,q,reason
a_total1,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2093.744905690839,2188.1439098944984,2169.418562770887,2169.418562770887,407,458,4.571495427272574,4.77760679016266,0.20611136289008591,4.736721752774863,4.736721752774863,0.0,0.20611136289008591,
a_total1,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,8,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2984.7820235121226,3206.598351313575,3228.298486641593,3228.2984866415936,587,661,4.5155552549351325,4.851132150247467,0.33557689531233414,4.883961401878356,4.883961401878357,8.881784197001252e-16,0.33557689531233326,
a_total1,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0012.tlg001.perseus-grc1.tb.xml,4_7,19783,88683.73215208366,93641.54553402908,93333.12279542907,93333.12279542907,17200,19783,4.4828252616935576,4.733435046960981,0.2506097852674234,4.717844755367187,4.717844755367187,0.0,0.2506097852674234,
a_total1,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0012.tlg001.perseus-grc1.tb.xml,ge8,25732,119515.85266001223,125707.22194205619,121706.49188467197,121706.49188467198,22992,25732,4.644639074304843,4.885248793022547,0.2406097187177041,4.729771952614331,4.729771952614332,8.881784197001252e-16,0.2406097187177032,
a_total1,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0013.tlg002.perseus-grc1.tb.xml,4_7,458,2093.419123406668,2188.349045168466,2199.399484555962,2199.399484555962,400,458,4.5707841122416335,4.778054683773943,0.20727057153230977,4.802182280689873,4.802182280689873,0.0,0.20727057153230977,
a_total1,ud23,HOMERIC_TRADITION,209ee9f27c82f31d31eb16124569039d7847ed327f3a0f2b5c4eae048347e621,9,tlg0013.tlg002.perseus-grc1.tb.xml,ge8,661,2980.375567103912,3208.059083845902,3201.3318135846857,3201.331813584686,603,661,4.508888906359927,4.853342033049776,0.3444531266898485,4.843164619644003,4.8431646196440035,8.881784197001252e-16,0.3444531266898476,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,0,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,23511.864796546386,25988.190971986292,25558.067037191282,25558.067037191282,4892,5641,4.168031341348411,4.607018431481349,0.43898709013293846,4.5307688419059176,4.5307688419059176,0.0,0.43898709013293846,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,0,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,47425.99761562337,52269.66193673266,50691.667522609685,50691.667522609685,9966,11050,4.291945485576775,4.730286148120602,0.4383406625438271,4.587481223765582,4.587481223765582,0.0,0.4383406625438271,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,1,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,23487.06688161974,25982.83935293591,25623.609877614344,25623.609877614344,4948,5641,4.163635327356806,4.6060697310646885,0.4424344037078827,4.542387852794601,4.542387852794601,0.0,0.4424344037078827,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,1,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,47461.109564598984,52251.22910300634,50460.77011202657,50460.77011202657,9920,11050,4.29512303752027,4.728618018371614,0.43349498085134464,4.566585530500142,4.566585530500142,0.0,0.43349498085134464,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,23498.26292362962,25984.645431846173,25620.174290807543,25620.174290807543,4976,5641,4.165620089280202,4.606389901054099,0.4407698117738965,4.541778814183219,4.541778814183219,0.0,0.4407698117738965,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,47446.14564411464,52290.33837622143,50443.70385749326,50443.70385749326,9876,11050,4.29376883657146,4.732157319115061,0.4383884825436013,4.565041073076313,4.565041073076313,0.0,0.4383884825436013,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,23552.732434264217,25972.925640113943,25481.312566514254,25481.312566514254,4900,5641,4.175276091874529,4.6043122921669815,0.4290362002924528,4.517162305710735,4.517162305710735,0.0,0.4290362002924528,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,47302.05224743222,52255.71399452891,50550.29876754105,50550.29876754105,9943,11050,4.280728710174862,4.729023890907594,0.4482951807327318,4.574687671270683,4.574687671270683,0.0,0.4482951807327318,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,4,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,23515.021875167455,25988.606523714003,25576.763921361224,25576.763921361224,4954,5641,4.168591007829721,4.607092097804291,0.4385010899745696,4.534083304619966,4.534083304619966,0.0,0.4385010899745696,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,4,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,47369.92769605606,52289.462295820245,50571.36542810864,50571.36542810864,9909,11050,4.286871284710956,4.7320780358208365,0.4452067511098807,4.576594156389922,4.576594156389922,0.0,0.4452067511098807,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,5,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,23508.360682158003,25988.482484204647,25535.8135274928,25535.8135274928,4993,5641,4.167410154610531,4.607070108882228,0.439659954271697,4.526823883618649,4.526823883618649,0.0,0.439659954271697,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,5,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,47448.03431559214,52268.97787790591,50619.370435545585,50619.370435545585,9894,11050,4.293939757067162,4.730224242344426,0.43628448527726427,4.5809385009543515,4.5809385009543515,0.0,0.43628448527726427,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,6,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,23548.072239704903,25977.648947264654,25540.247815459592,25540.247815459592,4936,5641,4.174449962720245,4.605149609513322,0.4306996467930775,4.527609965513134,4.527609965513134,0.0,0.4306996467930775,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,6,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,47556.558907167426,52263.96036393617,50512.748054631054,50512.748054631054,9920,11050,4.303760987073975,4.729770168682006,0.42600918160803136,4.571289416708693,4.571289416708693,0.0,0.42600918160803136,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,7,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,23462.655832404977,25971.946990096945,25620.29799571477,25620.29799571477,4914,5641,4.159307894416766,4.604138803420837,0.44483090900407163,4.541800743789181,4.541800743789181,0.0,0.44483090900407163,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,7,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,47465.41448200826,52266.443492017796,50661.82729916634,50661.82729916634,9880,11050,4.295512622806177,4.729994886155457,0.4344822633492802,4.584780751055777,4.584780751055777,0.0,0.4344822633492802,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,8,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,23465.811989468035,25968.59577896232,25542.367664895042,25542.367664895042,4897,5641,4.159867397530231,4.603544722382968,0.4436773248527368,4.5279857587121155,4.5279857587121155,0.0,0.4436773248527368,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,8,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,47287.918760741675,52277.19092873216,50653.678477938774,50653.678477938774,9908,11050,4.2794496616055815,4.730967504862639,0.4515178432570579,4.584043301170929,4.584043301170929,0.0,0.4515178432570579,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,9,tlg0008.tlg001.perseus-grc1.tb.xml,4_7,5641,23512.798395069552,25985.251296403134,25693.89882177063,25693.89882177063,4882,5641,4.168196843657074,4.606497304804669,0.4383004611475947,4.554848222260349,4.554848222260349,0.0,0.4383004611475947,
a_total1,ud23,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,9,tlg0008.tlg001.perseus-grc1.tb.xml,ge8,11050,47544.6985858356,52269.574444122045,50653.74465229029,50653.74465229029,9936,11050,4.302687654826751,4.730278230237289,0.42759057541053824,4.584049289800026,4.584049289800026,0.0,0.42759057541053824,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,0,tlg0016.tlg001.perseus-grc1.1.tb.xml,4_7,3977,17307.401482751404,18665.164995911415,18512.05263418749,18512.05263418749,3523,3977,4.351873644141666,4.693277595149966,0.34140395100830023,4.6547781328105335,4.6547781328105335,0.0,0.34140395100830023,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,0,tlg0016.tlg001.perseus-grc1.1.tb.xml,ge8,8969,40058.05353131471,43332.5621496141,41684.03350744863,41684.03350744863,8088,8969,4.466278685618766,4.831370515064568,0.36509182944580143,4.647567566891362,4.647567566891362,0.0,0.36509182944580143,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,1,tlg0016.tlg001.perseus-grc1.1.tb.xml,4_7,3977,17279.055311517863,18657.352526867406,18377.287133187438,18377.28713318744,3509,3977,4.344746118058301,4.69131318251632,0.34656706445801966,4.62089191178965,4.620891911789651,8.881784197001252e-16,0.34656706445801877,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,1,tlg0016.tlg001.perseus-grc1.1.tb.xml,ge8,8969,40079.70828456898,43329.185621179764,41839.860674068026,41839.86067406803,8125,8969,4.4686930855802185,4.8309940485204335,0.36230096294021497,4.664941540201586,4.664941540201587,8.881784197001252e-16,0.3623009629402141,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,2,tlg0016.tlg001.perseus-grc1.1.tb.xml,4_7,3977,17211.205816121645,18664.58531314858,18334.97335502455,18334.97335502455,3482,3977,4.327685646497773,4.693131836346135,0.3654461898483614,4.610252289420305,4.610252289420305,0.0,0.3654461898483614,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,2,tlg0016.tlg001.perseus-grc1.1.tb.xml,ge8,8969,40074.40338836117,43321.024895441216,41763.35970681843,41763.35970681843,8114,8969,4.468101615382001,4.8300841671804235,0.3619825517984223,4.656412053385933,4.656412053385933,0.0,0.3619825517984223,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,3,tlg0016.tlg001.perseus-grc1.1.tb.xml,4_7,3977,17231.435380763356,18661.003067550326,18277.721976823745,18277.721976823745,3530,3977,4.332772285834387,4.692231095687786,0.3594588098533995,4.595856670058774,4.595856670058774,0.0,0.3594588098533995,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,3,tlg0016.tlg001.perseus-grc1.1.tb.xml,ge8,8969,40039.201541649476,43322.190842247335,41733.62383143483,41733.62383143484,8090,8969,4.464176780203978,4.830214164594418,0.36603738439043987,4.653096647500817,4.653096647500818,8.881784197001252e-16,0.366037384390439,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,4,tlg0016.tlg001.perseus-grc1.1.tb.xml,4_7,3977,17268.130909128842,18649.88106130662,18270.620000512998,18270.620000512998,3524,3977,4.341999222813388,4.6894345137808955,0.3474352909675078,4.594070907848377,4.594070907848377,0.0,0.3474352909675078,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,4,tlg0016.tlg001.perseus-grc1.1.tb.xml,ge8,8969,39967.69648580349,43306.91603941799,41808.14380093054,41808.14380093055,8085,8969,4.4562043132794615,4.828511098162336,0.3723067848828743,4.661405262674829,4.66140526267483,8.881784197001252e-16,0.3723067848828734,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,5,tlg0016.tlg001.perseus-grc1.1.tb.xml,4_7,3977,17213.383204527756,18652.927147710507,18336.606524840197,18336.606524840197,3491,3977,4.328233141696695,4.69020043945449,0.36196729775779435,4.610662943133065,4.610662943133065,0.0,0.36196729775779435,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,5,tlg0016.tlg001.perseus-grc1.1.tb.xml,ge8,8969,39956.03899311172,43308.83684911923,41771.07408070783,41771.07408070783,8088,8969,4.454904559383623,4.8287252591280225,0.3738206997443996,4.657272168659587,4.657272168659587,0.0,0.3738206997443996,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,6,tlg0016.tlg001.perseus-grc1.1.tb.xml,4_7,3977,17218.5332803778,18661.40260301613,18355.320731953776,18355.32073195378,3534,3977,4.329528106708021,4.692331557207979,0.36280345049995777,4.615368552163384,4.6153685521633845,8.881784197001252e-16,0.3628034504999569,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,6,tlg0016.tlg001.perseus-grc1.1.tb.xml,ge8,8969,40119.41259089635,43343.27850288558,41738.9562269451,41738.9562269451,8124,8969,4.4731199231682846,4.832565336479605,0.3594454133113203,4.653691183737886,4.653691183737886,0.0,0.3594454133113203,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,7,tlg0016.tlg001.perseus-grc1.1.tb.xml,4_7,3977,17244.649271024213,18656.836414505135,18519.291961623952,18519.291961623952,3497,3977,4.336094863219565,4.691183408223569,0.355088545004004,4.656598431386461,4.656598431386461,0.0,0.355088545004004,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,7,tlg0016.tlg001.perseus-grc1.1.tb.xml,ge8,8969,40110.68662691308,43323.09534149171,41690.030871608535,41690.030871608535,8057,8969,4.472147020505416,4.830315011873309,0.35816799136789346,4.648236243907742,4.648236243907742,0.0,0.35816799136789346,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,8,tlg0016.tlg001.perseus-grc1.1.tb.xml,4_7,3977,17227.675035513257,18653.046331139445,18444.178790858892,18444.178790858892,3533,3977,4.331826762764209,4.690230407628727,0.35840364486451826,4.637711539064343,4.637711539064343,0.0,0.35840364486451826,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,8,tlg0016.tlg001.perseus-grc1.1.tb.xml,ge8,8969,39996.21949595011,43309.73404592477,41733.59962842001,41733.59962842001,8084,8969,4.459384490573097,4.8288252922204,0.3694408016473032,4.65309394898205,4.65309394898205,0.0,0.3694408016473032,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,9,tlg0016.tlg001.perseus-grc1.1.tb.xml,4_7,3977,17257.72976991397,18658.93653392305,18474.989395814846,18474.989395814846,3494,3977,4.339383899902934,4.691711474458901,0.3523275745559671,4.645458736689677,4.645458736689677,0.0,0.3523275745559671,
a_total1,ud23,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,9,tlg0016.tlg001.perseus-grc1.1.tb.xml,ge8,8969,40065.48120712333,43327.294346293565,41664.91196955019,41664.91196955019,8081,8969,4.467106835446909,4.830783180543379,0.3636763450964695,4.645435608155891,4.645435608155891,0.0,0.3636763450964695,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,0,tlg0020.tlg001.perseus-grc1.tb.xml,4_7,942,4341.874096872319,4581.656615164382,4612.026649446165,4612.026649446165,810,942,4.609208170777408,4.863754368539683,0.2545461977622754,4.895994320006545,4.895994320006545,0.0,0.2545461977622754,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,0,tlg0020.tlg001.perseus-grc1.tb.xml,ge8,2003,9708.238589443496,10033.75154128017,10042.666891182089,10042.666891182089,1731,2003,4.846849021189962,5.009361728048013,0.16251270685805075,5.013812726501293,5.013812726501293,0.0,0.16251270685805075,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,0,tlg0020.tlg002.perseus-grc1.tb.xml,4_7,887,4171.715292089231,4326.325816093691,4245.842695033368,4245.842695033368,780,887,4.703173948240396,4.877481190635503,0.1743072423951073,4.7867448647501325,4.7867448647501325,0.0,0.1743072423951073,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,0,tlg0020.tlg002.perseus-grc1.tb.xml,ge8,1190,5617.55149985326,5814.567221128889,5684.1303169903795,5684.13031699038,1072,1190,4.720631512481731,4.886190942125117,0.16555942964338577,4.776580098311244,4.776580098311244,0.0,0.16555942964338577,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,0,tlg0020.tlg003.perseus-grc1.tb.xml,4_7,576,2565.8833247265216,2754.293750454614,2789.0260858070656,2789.0260858070656,509,576,4.454658549872433,4.781759983428149,0.32710143355571564,4.842059176748378,4.842059176748378,0.0,0.32710143355571564,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,0,tlg0020.tlg003.perseus-grc1.tb.xml,ge8,777,3672.585720292418,3875.1914517428077,3803.106172969289,3803.106172969289,690,777,4.726622548638891,4.987376385769379,0.2607538371304887,4.894602539214015,4.894602539214015,0.0,0.2607538371304887,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,1,tlg0020.tlg001.perseus-grc1.tb.xml,4_7,942,4306.856104940212,4576.80040336843,4600.34424247605,4600.34424247605,829,942,4.572034081677508,4.858599154318928,0.2865650726414204,4.883592614093471,4.883592614093471,0.0,0.2865650726414204,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,1,tlg0020.tlg001.perseus-grc1.tb.xml,ge8,2003,9591.270471717273,10026.615259046224,9890.802784300135,9890.802784300135,1730,2003,4.788452557023102,5.005798931126423,0.2173463741033208,4.937994400549243,4.937994400549243,0.0,0.2173463741033208,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,1,tlg0020.tlg002.perseus-grc1.tb.xml,4_7,887,4142.360491518387,4327.046787457299,4251.435034390131,4251.435034390131,765,887,4.6700794718358365,4.878294010662118,0.20821453882628127,4.793049644182785,4.793049644182785,0.0,0.20821453882628127,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,1,tlg0020.tlg002.perseus-grc1.tb.xml,ge8,1190,5588.546004648565,5810.891265501447,5668.3733640206465,5668.3733640206465,1044,1190,4.6962571467635,4.883101903782729,0.18684475701922842,4.763338961361888,4.763338961361888,0.0,0.18684475701922842,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,1,tlg0020.tlg003.perseus-grc1.tb.xml,4_7,576,2584.1636349077044,2751.711997974153,2774.3802551469935,2774.3802551469935,499,576,4.486395199492542,4.777277774260682,0.2908825747681396,4.816632387407974,4.816632387407974,0.0,0.2908825747681396,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,1,tlg0020.tlg003.perseus-grc1.tb.xml,ge8,777,3667.1590737905603,3869.3950406712765,3768.897444636821,3768.8974446368215,692,777,4.719638447606899,4.97991639726033,0.2602779496534309,4.850575861823451,4.850575861823451,0.0,0.2602779496534309,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,2,tlg0020.tlg001.perseus-grc1.tb.xml,4_7,942,4329.335885833754,4580.839302250339,4668.857105463476,4668.857105463476,818,942,4.595897967976384,4.862886732749828,0.26698876477344413,4.956323891150187,4.956323891150187,0.0,0.26698876477344413,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,2,tlg0020.tlg001.perseus-grc1.tb.xml,ge8,2003,9588.909482726482,10040.926867739912,9953.309779424751,9953.309779424753,1716,2003,4.787273830617315,5.012944017843191,0.22567018722587573,4.969201088080255,4.969201088080256,8.881784197001252e-16,0.22567018722587484,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,2,tlg0020.tlg002.perseus-grc1.tb.xml,4_7,887,4140.280734923395,4322.8557229065555,4274.007481443747,4274.007481443747,743,887,4.667734763160536,4.873569022442565,0.20583425928202903,4.818497724288328,4.818497724288328,0.0,0.20583425928202903,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,2,tlg0020.tlg002.perseus-grc1.tb.xml,ge8,1190,5577.396705337096,5809.181443346517,5678.053451424345,5678.053451424345,1058,1190,4.686887987678232,4.881665078442452,0.19477709076421945,4.771473488591887,4.771473488591887,0.0,0.19477709076421945,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,2,tlg0020.tlg003.perseus-grc1.tb.xml,4_7,576,2573.7299401777923,2747.7130147593,2849.249304688151,2849.249304688151,484,576,4.468281146142001,4.77033509506823,0.30205394892622905,4.946613376194707,4.946613376194707,0.0,0.30205394892622905,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,2,tlg0020.tlg003.perseus-grc1.tb.xml,ge8,777,3642.2512577888338,3872.5368879768366,3763.2086892650545,3763.2086892650545,682,777,4.687582056356286,4.983959958786148,0.29637790242986206,4.843254426338552,4.843254426338552,0.0,0.29637790242986206,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,3,tlg0020.tlg001.perseus-grc1.tb.xml,4_7,942,4318.294949752596,4592.121967648852,4564.943264597904,4564.943264597904,818,942,4.584177229036726,4.874864084552921,0.2906868555161948,4.846011958171872,4.846011958171872,0.0,0.2906868555161948,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,3,tlg0020.tlg001.perseus-grc1.tb.xml,ge8,2003,9671.389288210774,10066.077166010931,9984.897324623855,9984.897324623855,1727,2003,4.828451966156153,5.025500332506706,0.19704836635055312,4.984971205503672,4.984971205503672,0.0,0.19704836635055312,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,3,tlg0020.tlg002.perseus-grc1.tb.xml,4_7,887,4142.363128217885,4327.0171982839465,4315.006261089352,4315.006261089352,768,887,4.670082444439554,4.878260651954844,0.2081782075152896,4.864719572817759,4.864719572817759,0.0,0.2081782075152896,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,3,tlg0020.tlg002.perseus-grc1.tb.xml,ge8,1190,5605.791689071589,5815.619534125392,5695.005955887304,5695.0059558873045,1066,1190,4.7107493185475535,4.887075238760834,0.17632592021328009,4.7857192906616,4.785719290661601,8.881784197001252e-16,0.1763259202132792,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,3,tlg0020.tlg003.perseus-grc1.tb.xml,4_7,576,2596.0942757338303,2757.1204068165985,2814.574355695034,2814.5743556950342,502,576,4.5071081175934555,4.786667372945484,0.2795592553520283,4.886413811970545,4.886413811970545,0.0,0.2795592553520283,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,3,tlg0020.tlg003.perseus-grc1.tb.xml,ge8,777,3681.439083239869,3876.0516418590614,3789.601832238245,3789.601832238245,700,777,4.7380168381465495,4.988483451556063,0.2504666134095137,4.877222435313056,4.877222435313056,0.0,0.2504666134095137,
a_total1,ud23,HESIODIC_TRADITION,c4c0c7eaeca0d61d2e53f4f0642bfa382e91dd28b470d2f4da2ba8539fe0e7f7,4,tlg0020.tlg001.perseus-grc1.tb.xml,4_7,942,4339.032023136827,4587.228437376105,4641.453392036241,4641.453392036241,815,942,4.6061911073639354,4.869669254114761,0.2634781467508258,4.927232900250787,4.927232900250787,0.0,0.2634781467508258,
