variant,scope,a,b,symbol_id,symbol,contribution
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,19,ADP:nsubj,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,20,ADP:obj,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,21,ADP:root,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,22,ADV_PART:acl,3.650028284193882e-05
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,23,ADV_PART:advcl,2.809236566290533e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,24,ADV_PART:advmod,7.951564845233594e-07
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,25,ADV_PART:case,0.0002752518811071501
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,26,ADV_PART:cc,0.031047537266521548
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,27,ADV_PART:conj,0.00024042581383040037
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,28,ADV_PART:mark,0.00012702786897682923
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,29,ADV_PART:nmod,7.521183670731305e-08
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,30,ADV_PART:nsubj,1.5517974684851286e-05
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,31,ADV_PART:obj,0.0007467244368915568
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,32,ADV_PART:obl,0.00012702786897682923
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,33,ADV_PART:root,0.00012127060516364989
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,34,ADV_PART:xcomp,0.00014551158499690343
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,35,AUX:aux,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,36,AUX:conj,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,37,AUX:cop,0.0031037118234957346
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,38,CCONJ:advmod,0.004012007853717515
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,39,CCONJ:case,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,40,CCONJ:cc,0.00186075736966529
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,41,CCONJ:conj,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,42,CCONJ:mark,0.00027757685056954316
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,43,CCONJ:nmod,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,44,CCONJ:obj,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,45,CCONJ:obl,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,46,DET:advmod,9.764585487825826e-05
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,47,DET:det,0.049346179347233156
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,48,DET:root,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,49,DET:xcomp,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,50,NOUN:acl,0.00023121713552602422
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,51,NOUN:advcl,9.90930580825818e-05
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,52,NOUN:appos,0.003367614935685693
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,53,NOUN:case,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,54,NOUN:conj,0.0061047100894712995
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,55,NOUN:iobj,6.959559233660846e-05
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,56,NOUN:nmod,0.0005076749732845329
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,57,NOUN:nsubj,2.372530818499992e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,58,NOUN:obj,0.0022270035327533032
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,59,NOUN:obl,0.00019581728310663106
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,60,NOUN:root,9.2894344326273e-05
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,61,NOUN:xcomp,0.0005592887468896048
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,62,NUM:advcl,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,63,NUM:conj,7.482986803572292e-05
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,64,NUM:nsubj,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,65,NUM:nummod,4.879449757758385e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,66,NUM:obj,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,67,NUM:obl,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,68,NUM:root,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,69,NUM:xcomp,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,70,PRON:acl,0.00014551158499690343
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,71,PRON:advcl,5.3122688546401404e-05
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,72,PRON:appos,3.283129790298262e-07
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,73,PRON:conj,0.00024476671947060494
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,74,PRON:iobj,0.00021336443218454711
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,75,PRON:nmod,0.00024728176181332924
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,76,PRON:nsubj,6.634437223190695e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,77,PRON:obj,0.00171639002436329
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,78,PRON:obl,0.0018219251823190716
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,79,PRON:parataxis,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,80,PRON:root,0.00019535609026312872
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,81,PRON:xcomp,0.0006490461465861751
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,82,SCONJ:case,5.3122688546401404e-05
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,83,SCONJ:cc,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,84,SCONJ:mark,0.001120478206456878
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,85,SCONJ:nmod,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,86,SCONJ:xcomp,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,87,VERB:acl,6.446125884573394e-05
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,88,VERB:advcl,0.000681657525523011
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,89,VERB:appos,0.00015828339940521
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,90,VERB:case,2.7259902052691775e-06
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,91,VERB:ccomp,0.003977851747340375
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,92,VERB:conj,0.00012396443379977958
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,93,VERB:csubj,0.00035764253495681835
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,94,VERB:nmod,7.431420241627116e-05
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,95,VERB:nsubj,0.00044204360524417974
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,96,VERB:obl,9.369336643100766e-05
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,97,VERB:parataxis,6.948398053702863e-05
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,98,VERB:root,0.0010196169429233445
ud23,block_pair,HERODOTUS,HESIODIC_TRADITION,99,VERB:xcomp,0.0010615566886839315
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,0,ADJ:advcl,0.00010781498575987902
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,1,ADJ:advmod,5.296398360262356e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,2,ADJ:amod,1.0847075344991232e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,3,ADJ:appos,3.0243506614068345e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,4,ADJ:conj,0.0002804369491025123
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,5,ADJ:iobj,3.153777102170387e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,6,ADJ:nmod,0.003396257357112185
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,7,ADJ:nsubj,1.141972788813622e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,8,ADJ:obj,1.1261537357740755e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,9,ADJ:obl,3.8738539403322e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,10,ADJ:parataxis,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,11,ADJ:root,0.0001169272578175116
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,12,ADJ:xcomp,0.0007135919012257481
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,13,ADP:advcl,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,14,ADP:case,2.369996780717356e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,15,ADP:cc,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,16,ADP:conj,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,17,ADP:mark,2.26048199657243e-07
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,18,ADP:nmod,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,19,ADP:nsubj,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,20,ADP:obj,2.26048199657243e-07
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,21,ADP:root,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,22,ADV_PART:acl,4.3372488467863753e-07
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,23,ADV_PART:advcl,8.058437233838812e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,24,ADV_PART:advmod,0.0009713266282731312
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,25,ADV_PART:case,0.00010104635038262264
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,26,ADV_PART:cc,0.026762047563053365
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,27,ADV_PART:conj,5.9624166721714976e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,28,ADV_PART:mark,9.492129587626679e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,29,ADV_PART:nmod,3.321900475865321e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,30,ADV_PART:nsubj,5.505084717384745e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,31,ADV_PART:obj,0.0014320059969419737
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,32,ADV_PART:obl,1.2340570454897238e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,33,ADV_PART:root,8.694936522315277e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,34,ADV_PART:xcomp,0.00013471008264574432
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,35,AUX:aux,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,36,AUX:conj,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,37,AUX:cop,0.0026170498866957704
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,38,CCONJ:advmod,0.002089968513766088
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,39,CCONJ:case,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,40,CCONJ:cc,0.0020059414773997194
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,41,CCONJ:conj,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,42,CCONJ:mark,3.365570644123547e-07
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,43,CCONJ:nmod,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,44,CCONJ:obj,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,45,CCONJ:obl,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,46,DET:advmod,0.00013845719569150015
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,47,DET:det,0.05012186946073483
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,48,DET:root,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,49,DET:xcomp,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,50,NOUN:acl,0.0002812020357760757
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,51,NOUN:advcl,2.9550009068376583e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,52,NOUN:appos,3.2168965294981935e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,53,NOUN:case,4.3372488467863753e-07
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,54,NOUN:conj,0.00017449364508299566
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,55,NOUN:iobj,0.00010377043837102345
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,56,NOUN:nmod,3.253784726728456e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,57,NOUN:nsubj,3.1797640827036476e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,58,NOUN:obj,0.0016922478760946916
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,59,NOUN:obl,6.142961114116068e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,60,NOUN:root,0.00028444264298151106
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,61,NOUN:xcomp,0.0008251213106854804
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,62,NUM:advcl,4.3372488467863753e-07
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,63,NUM:conj,7.886298155882295e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,64,NUM:nsubj,2.26048199657243e-07
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,65,NUM:nummod,9.144115233578054e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,66,NUM:obj,2.26048199657243e-07
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,67,NUM:obl,4.3372488467863753e-07
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,68,NUM:root,4.3372488467863753e-07
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,69,NUM:xcomp,4.3372488467863753e-07
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,70,PRON:acl,0.00016948396971417008
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,71,PRON:advcl,8.623483273924348e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,72,PRON:appos,4.2925446396952944e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,73,PRON:conj,0.00020214513973252317
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,74,PRON:iobj,7.715528437433281e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,75,PRON:nmod,0.00010260519970673669
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,76,PRON:nsubj,0.0003934592313421261
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,77,PRON:obj,0.0001508232443584714
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,78,PRON:obl,0.00035567587491458844
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,79,PRON:parataxis,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,80,PRON:root,0.00012830374737306488
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,81,PRON:xcomp,0.0006577892715766709
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,82,SCONJ:case,0.0001097579107181963
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,83,SCONJ:cc,6.500048454413533e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,84,SCONJ:mark,0.00042545065705584285
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,85,SCONJ:nmod,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,86,SCONJ:xcomp,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,87,VERB:acl,1.6785234662199512e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,88,VERB:advcl,0.00029495321066348506
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,89,VERB:appos,0.00021984132118831637
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,90,VERB:case,5.125525861648093e-06
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,91,VERB:ccomp,0.001727559247418584
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,92,VERB:conj,0.0011042500195495636
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,93,VERB:csubj,0.00051302684335058
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,94,VERB:nmod,0.0006623077404595812
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,95,VERB:nsubj,0.0006863649380209208
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,96,VERB:obl,0.0003021644492947825
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,97,VERB:parataxis,1.2173758626780393e-05
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,98,VERB:root,0.0018984672956570744
ud23,block_pair,HERODOTUS,HOMERIC_TRADITION,99,VERB:xcomp,3.7888233571913303e-06
ud23,block_pair,HERODOTUS,PLUTARCH,0,ADJ:advcl,1.939336708744575e-06
ud23,block_pair,HERODOTUS,PLUTARCH,1,ADJ:advmod,7.385734659768727e-07
ud23,block_pair,HERODOTUS,PLUTARCH,2,ADJ:amod,4.038322151888164e-06
ud23,block_pair,HERODOTUS,PLUTARCH,3,ADJ:appos,5.130874937863751e-05
ud23,block_pair,HERODOTUS,PLUTARCH,4,ADJ:conj,0.00029020000705980284
ud23,block_pair,HERODOTUS,PLUTARCH,5,ADJ:iobj,0.00016036742751574954
ud23,block_pair,HERODOTUS,PLUTARCH,6,ADJ:nmod,0.0007647962676952868
ud23,block_pair,HERODOTUS,PLUTARCH,7,ADJ:nsubj,1.4593383178536454e-05
ud23,block_pair,HERODOTUS,PLUTARCH,8,ADJ:obj,2.8475709951251787e-05
ud23,block_pair,HERODOTUS,PLUTARCH,9,ADJ:obl,2.5657428535218435e-05
ud23,block_pair,HERODOTUS,PLUTARCH,10,ADJ:parataxis,3.924586425765439e-05
ud23,block_pair,HERODOTUS,PLUTARCH,11,ADJ:root,4.407498628080698e-05
ud23,block_pair,HERODOTUS,PLUTARCH,12,ADJ:xcomp,9.96959079068207e-05
ud23,block_pair,HERODOTUS,PLUTARCH,13,ADP:advcl,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,14,ADP:case,3.585310466704757e-05
ud23,block_pair,HERODOTUS,PLUTARCH,15,ADP:cc,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,16,ADP:conj,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,17,ADP:mark,8.524774119105812e-05
ud23,block_pair,HERODOTUS,PLUTARCH,18,ADP:nmod,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,19,ADP:nsubj,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,20,ADP:obj,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,21,ADP:root,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,22,ADV_PART:acl,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,23,ADV_PART:advcl,9.574547725804196e-06
ud23,block_pair,HERODOTUS,PLUTARCH,24,ADV_PART:advmod,2.9090704105320985e-05
ud23,block_pair,HERODOTUS,PLUTARCH,25,ADV_PART:case,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,26,ADV_PART:cc,9.574547725804196e-06
ud23,block_pair,HERODOTUS,PLUTARCH,27,ADV_PART:conj,0.0007643145858091067
ud23,block_pair,HERODOTUS,PLUTARCH,28,ADV_PART:mark,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,29,ADV_PART:nmod,0.00030607042002153706
ud23,block_pair,HERODOTUS,PLUTARCH,30,ADV_PART:nsubj,6.562549430007264e-07
ud23,block_pair,HERODOTUS,PLUTARCH,31,ADV_PART:obj,3.156608089221947e-05
ud23,block_pair,HERODOTUS,PLUTARCH,32,ADV_PART:obl,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,33,ADV_PART:root,0.00011870161693751313
ud23,block_pair,HERODOTUS,PLUTARCH,34,ADV_PART:xcomp,0.00014275002629890584
ud23,block_pair,HERODOTUS,PLUTARCH,35,AUX:aux,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,36,AUX:conj,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,37,AUX:cop,0.0006921816968223208
ud23,block_pair,HERODOTUS,PLUTARCH,38,CCONJ:advmod,1.5957579543006992e-05
ud23,block_pair,HERODOTUS,PLUTARCH,39,CCONJ:case,3.924586425765439e-05
ud23,block_pair,HERODOTUS,PLUTARCH,40,CCONJ:cc,0.0008092380752631233
ud23,block_pair,HERODOTUS,PLUTARCH,41,CCONJ:conj,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,42,CCONJ:mark,0.0004277762313467829
ud23,block_pair,HERODOTUS,PLUTARCH,43,CCONJ:nmod,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,44,CCONJ:obj,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,45,CCONJ:obl,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,46,DET:advmod,2.9140608099617416e-05
ud23,block_pair,HERODOTUS,PLUTARCH,47,DET:det,0.00046301898810684975
ud23,block_pair,HERODOTUS,PLUTARCH,48,DET:root,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,49,DET:xcomp,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,50,NOUN:acl,0.00029855310928142984
ud23,block_pair,HERODOTUS,PLUTARCH,51,NOUN:advcl,9.069366596756699e-05
ud23,block_pair,HERODOTUS,PLUTARCH,52,NOUN:appos,2.967640808276553e-06
ud23,block_pair,HERODOTUS,PLUTARCH,53,NOUN:case,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,54,NOUN:conj,0.0004636469182171792
ud23,block_pair,HERODOTUS,PLUTARCH,55,NOUN:iobj,3.521959338148925e-05
ud23,block_pair,HERODOTUS,PLUTARCH,56,NOUN:nmod,7.584220482194175e-06
ud23,block_pair,HERODOTUS,PLUTARCH,57,NOUN:nsubj,9.803398702987643e-05
ud23,block_pair,HERODOTUS,PLUTARCH,58,NOUN:obj,9.698966226155117e-05
ud23,block_pair,HERODOTUS,PLUTARCH,59,NOUN:obl,1.0654254314965486e-05
ud23,block_pair,HERODOTUS,PLUTARCH,60,NOUN:root,0.00010667226271485333
ud23,block_pair,HERODOTUS,PLUTARCH,61,NOUN:xcomp,6.292557806299442e-05
ud23,block_pair,HERODOTUS,PLUTARCH,62,NUM:advcl,3.924586425765439e-05
ud23,block_pair,HERODOTUS,PLUTARCH,63,NUM:conj,8.348043939462419e-07
ud23,block_pair,HERODOTUS,PLUTARCH,64,NUM:nsubj,3.924586425765439e-05
ud23,block_pair,HERODOTUS,PLUTARCH,65,NUM:nummod,2.0529544368139954e-05
ud23,block_pair,HERODOTUS,PLUTARCH,66,NUM:obj,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,67,NUM:obl,3.924586425765439e-05
ud23,block_pair,HERODOTUS,PLUTARCH,68,NUM:root,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,69,NUM:xcomp,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,70,PRON:acl,5.936799791065404e-05
ud23,block_pair,HERODOTUS,PLUTARCH,71,PRON:advcl,7.115350666209258e-06
ud23,block_pair,HERODOTUS,PLUTARCH,72,PRON:appos,1.4491243886483753e-05
ud23,block_pair,HERODOTUS,PLUTARCH,73,PRON:conj,2.7884917555719033e-05
ud23,block_pair,HERODOTUS,PLUTARCH,74,PRON:iobj,0.0002053284968515064
ud23,block_pair,HERODOTUS,PLUTARCH,75,PRON:nmod,0.00011578974087989469
ud23,block_pair,HERODOTUS,PLUTARCH,76,PRON:nsubj,0.0008000446133784901
ud23,block_pair,HERODOTUS,PLUTARCH,77,PRON:obj,0.0018047349293745796
ud23,block_pair,HERODOTUS,PLUTARCH,78,PRON:obl,0.0001596625864484177
ud23,block_pair,HERODOTUS,PLUTARCH,79,PRON:parataxis,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,80,PRON:root,9.469824267665844e-05
ud23,block_pair,HERODOTUS,PLUTARCH,81,PRON:xcomp,2.445975234859483e-06
ud23,block_pair,HERODOTUS,PLUTARCH,82,SCONJ:case,2.8060425548267515e-07
ud23,block_pair,HERODOTUS,PLUTARCH,83,SCONJ:cc,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,84,SCONJ:mark,1.4348874735598698e-05
ud23,block_pair,HERODOTUS,PLUTARCH,85,SCONJ:nmod,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,86,SCONJ:xcomp,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,87,VERB:acl,0.0001377801923852592
ud23,block_pair,HERODOTUS,PLUTARCH,88,VERB:advcl,2.1921035117878273e-05
ud23,block_pair,HERODOTUS,PLUTARCH,89,VERB:appos,0.0001496851545964307
ud23,block_pair,HERODOTUS,PLUTARCH,90,VERB:case,3.1915159086013895e-06
ud23,block_pair,HERODOTUS,PLUTARCH,91,VERB:ccomp,2.3535997221536614e-06
ud23,block_pair,HERODOTUS,PLUTARCH,92,VERB:conj,0.00014678646802014682
ud23,block_pair,HERODOTUS,PLUTARCH,93,VERB:csubj,0.00018599256005987018
ud23,block_pair,HERODOTUS,PLUTARCH,94,VERB:nmod,0.00017613670103454695
ud23,block_pair,HERODOTUS,PLUTARCH,95,VERB:nsubj,0.00015169017996431917
ud23,block_pair,HERODOTUS,PLUTARCH,96,VERB:obl,0.0002821633785032092
ud23,block_pair,HERODOTUS,PLUTARCH,97,VERB:parataxis,1.4491243886483753e-05
ud23,block_pair,HERODOTUS,PLUTARCH,98,VERB:root,0.00011976576583942657
ud23,block_pair,HERODOTUS,PLUTARCH,99,VERB:xcomp,0.00039424540095077875
ud23,block_pair,HERODOTUS,THUCYDIDES,0,ADJ:advcl,9.497651691934528e-06
