cell,variant,held_block,held_block_key,seed,arm,depth,m,a_per_symbol,q,ledger_sha256,evaluation_changed_symbol_slot_count,evaluation_total_slot_count,training_changed_symbol_slot_count,training_total_slot_count,delta_root_nats_stop_minus_split,delta_root_reason,fingerprint,log_evidence,nodes,root_observed_symbol_count,root_stop,root_unseen_symbol_count,training_streams,training_tokens,node_count_by_structural_depth,support_histogram_1_2to4_5to9_10plus_by_depth,fit_seconds,evaluation_seconds,peak_rss
oth,ud23_oth,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,original,8,105,0.5,8884,27096f9c73154f691a31dd8432cf01e6ab7aa4c10092b84a2e63f36d7e834c11,20413,23231,47019,53304,-10209.941263319488,,df5e6b0c12351fb165367ae211ea44495432c831669efdb75e126769bb6fe1a9,-160517.28502399853,170096,84,0.0,21,3490,53304,"[1,85,1919,11689,26049,33805,34458,32398,29692]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":8,""10plus"":59,""2to4"":10,""5to9"":8},{""1"":527,""10plus"":640,""2to4"":478,""5to9"":274},{""1"":6486,""10plus"":901,""2to4"":3301,""5to9"":1001},{""1"":20223,""10plus"":327,""2to4"":4674,""5to9"":825},{""1"":30779,""10plus"":54,""2to4"":2729,""5to9"":243},{""1"":33355,""10plus"":3,""2to4"":1050,""5to9"":50},{""1"":32053,""10plus"":2,""2to4"":335,""5to9"":8},{""1"":29552,""10plus"":2,""2to4"":136,""5to9"":2}]",0.6111597499984782,0.6330478388954361,1654919168
oth,ud23_oth,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,2,shuffled,8,105,0.5,8884,27096f9c73154f691a31dd8432cf01e6ab7aa4c10092b84a2e63f36d7e834c11,20413,23231,47019,53304,4701.115561159182,,d63a91a488d2fba176b2b5cf771b76335b631f00ab1b217c4728173130a1897b,-170727.22628731802,191216,84,1.0,21,3490,53304,"[1,85,2189,16029,35227,38791,36058,32910,29926]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":58,""2to4"":9,""5to9"":9},{""1"":583,""10plus"":730,""2to4"":551,""5to9"":325},{""1"":9257,""10plus"":910,""2to4"":4508,""5to9"":1354},{""1"":30266,""10plus"":5,""2to4"":4685,""5to9"":271},{""1"":38175,""10plus"":0,""2to4"":616,""5to9"":0},{""1"":36018,""10plus"":0,""2to4"":40,""5to9"":0},{""1"":32906,""10plus"":0,""2to4"":4,""5to9"":0},{""1"":29925,""10plus"":0,""2to4"":1,""5to9"":0}]",0.8455942500004312,0.6326276578292891,1654919168
oth,ud23_oth,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,original,8,105,0.5,8884,b4097d76f1bc973e0960e4b98c5a66cf143939e518e3585bf348f8130f7bde9b,20433,23231,47039,53304,-10277.48916208226,,237b57bec5b123e7a6c2252a063d678657ed84654a7717a191c904fd529863a1,-160383.1638518228,171078,85,0.0,20,3456,53304,"[1,86,1906,11748,26244,33958,34659,32587,29889]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":59,""2to4"":9,""5to9"":9},{""1"":509,""10plus"":642,""2to4"":484,""5to9"":271},{""1"":6521,""10plus"":885,""2to4"":3300,""5to9"":1042},{""1"":20448,""10plus"":321,""2to4"":4658,""5to9"":817},{""1"":30919,""10plus"":54,""2to4"":2751,""5to9"":234},{""1"":33595,""10plus"":6,""2to4"":1010,""5to9"":48},{""1"":32251,""10plus"":2,""2to4"":326,""5to9"":8},{""1"":29770,""10plus"":2,""2to4"":115,""5to9"":2}]",0.6476501659999485,0.6359837311902083,1654919168
oth,ud23_oth,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,3,shuffled,8,105,0.5,8884,b4097d76f1bc973e0960e4b98c5a66cf143939e518e3585bf348f8130f7bde9b,20433,23231,47039,53304,4647.039076040266,,44304660bfc341e2553833cdcb451817df97f46ef724bb767cf0aa6aeac55026,-170660.65301390507,191924,85,1.0,20,3456,53304,"[1,85,2198,15962,35345,38924,36225,33082,30102]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":60,""2to4"":8,""5to9"":8},{""1"":605,""10plus"":733,""2to4"":552,""5to9"":308},{""1"":9130,""10plus"":906,""2to4"":4557,""5to9"":1369},{""1"":30427,""10plus"":16,""2to4"":4618,""5to9"":284},{""1"":38300,""10plus"":0,""2to4"":623,""5to9"":1},{""1"":36188,""10plus"":0,""2to4"":37,""5to9"":0},{""1"":33078,""10plus"":0,""2to4"":4,""5to9"":0},{""1"":30101,""10plus"":0,""2to4"":1,""5to9"":0}]",0.8443902500002878,0.6343125981002231,1654919168
oth,ud23_oth,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,4,original,8,105,0.5,8884,93960d25c106e494d269e916b17903e6f906afbee6c52625522faabc4ffd5f4f,20427,23231,46923,53304,-10282.953758311982,,0a95a42fb068ca28f9ae3550fe3f9dad21e99b6ef0ad9be55df4cb45a49e1686,-160495.7704440202,170634,84,0.0,21,3468,53304,"[1,85,1899,11657,26220,33941,34598,32473,29760]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":11,""10plus"":59,""2to4"":7,""5to9"":8},{""1"":534,""10plus"":650,""2to4"":450,""5to9"":265},{""1"":6370,""10plus"":877,""2to4"":3372,""5to9"":1038},{""1"":20399,""10plus"":310,""2to4"":4684,""5to9"":827},{""1"":30946,""10plus"":55,""2to4"":2714,""5to9"":226},{""1"":33529,""10plus"":5,""2to4"":1016,""5to9"":48},{""1"":32128,""10plus"":2,""2to4"":334,""5to9"":9},{""1"":29630,""10plus"":2,""2to4"":125,""5to9"":3}]",0.6202375840002787,0.6267666631283646,1654919168
oth,ud23_oth,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,4,shuffled,8,105,0.5,8884,93960d25c106e494d269e916b17903e6f906afbee6c52625522faabc4ffd5f4f,20427,23231,46923,53304,4767.911123250698,,2ba6fd78111bc874781784ed6fe17461dd2ebf0fc5bbdc5df9f1d16226556f36,-170778.72420233217,191572,84,1.0,21,3468,53304,"[1,84,2197,16038,35294,38850,36143,32984,29981]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":10,""10plus"":59,""2to4"":7,""5to9"":8},{""1"":586,""10plus"":734,""2to4"":546,""5to9"":331},{""1"":9258,""10plus"":917,""2to4"":4500,""5to9"":1363},{""1"":30322,""10plus"":15,""2to4"":4700,""5to9"":257},{""1"":38231,""10plus"":0,""2to4"":618,""5to9"":1},{""1"":36101,""10plus"":0,""2to4"":42,""5to9"":0},{""1"":32982,""10plus"":0,""2to4"":2,""5to9"":0},{""1"":29981,""10plus"":0,""2to4"":0,""5to9"":0}]",1.0156092919969524,0.6274434481674689,1654919168
oth,ud23_oth,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,5,original,8,105,0.5,8884,fb646b822c59b13bb7cf5b230b2fae219d8d02de2432c0f0dfdb0e25a37b6586,20441,23231,46954,53304,-10259.8923133949,,9ba48c6f37be285ec5a16d272f6e959afde6b3e5b8c55153dec9eef99e6d88e6,-160192.79311006638,170113,84,0.0,21,3469,53304,"[1,85,1891,11628,26024,33768,34491,32456,29769]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":57,""2to4"":10,""5to9"":9},{""1"":505,""10plus"":639,""2to4"":477,""5to9"":270},{""1"":6468,""10plus"":902,""2to4"":3248,""5to9"":1010},{""1"":20246,""10plus"":335,""2to4"":4614,""5to9"":829},{""1"":30722,""10plus"":57,""2to4"":2740,""5to9"":249},{""1"":33352,""10plus"":6,""2to4"":1084,""5to9"":49},{""1"":32074,""10plus"":3,""2to4"":368,""5to9"":11},{""1"":29619,""10plus"":2,""2to4"":141,""5to9"":7}]",0.6131382919993484,0.6288663759769406,1654919168
oth,ud23_oth,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,5,shuffled,8,105,0.5,8884,fb646b822c59b13bb7cf5b230b2fae219d8d02de2432c0f0dfdb0e25a37b6586,20441,23231,46954,53304,4738.2591711295245,,24cb0606ed96cbee1ea0cf918287dabf01b0bf927fbfe9ec21238768f80cd150,-170452.68542346128,191463,84,1.0,21,3469,53304,"[1,85,2165,15894,35324,38834,36138,33005,30017]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":57,""2to4"":11,""5to9"":8},{""1"":606,""10plus"":720,""2to4"":515,""5to9"":324},{""1"":9050,""10plus"":931,""2to4"":4581,""5to9"":1332},{""1"":30325,""10plus"":7,""2to4"":4736,""5to9"":256},{""1"":38196,""10plus"":0,""2to4"":638,""5to9"":0},{""1"":36092,""10plus"":0,""2to4"":46,""5to9"":0},{""1"":33001,""10plus"":0,""2to4"":4,""5to9"":0},{""1"":30017,""10plus"":0,""2to4"":0,""5to9"":0}]",0.8458148749996326,0.6274200807602028,1654919168
oth,ud23_oth,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,6,original,8,105,0.5,8884,62a17239ba5b6021b907d9d9cc93df46d1370d57add9dfe3058fdb0d5b596da2,20426,23231,46999,53304,-10176.541002464248,,ddd09a9e54c718b0c98b6f44df0da6f611283924ad92de59d8ff80363e365f92,-160408.8373025953,170451,84,0.0,21,3467,53304,"[1,85,1900,11674,26153,33842,34553,32468,29775]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":12,""10plus"":57,""2to4"":6,""5to9"":10},{""1"":514,""10plus"":635,""2to4"":467,""5to9"":284},{""1"":6469,""10plus"":894,""2to4"":3282,""5to9"":1029},{""1"":20360,""10plus"":339,""2to4"":4671,""5to9"":783},{""1"":30777,""10plus"":56,""2to4"":2777,""5to9"":232},{""1"":33449,""10plus"":4,""2to4"":1054,""5to9"":46},{""1"":32104,""10plus"":2,""2to4"":354,""5to9"":8},{""1"":29622,""10plus"":2,""2to4"":148,""5to9"":3}]",0.6492543329986802,0.6314958889342961,1654919168
oth,ud23_oth,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,6,shuffled,8,105,0.5,8884,62a17239ba5b6021b907d9d9cc93df46d1370d57add9dfe3058fdb0d5b596da2,20426,23231,46999,53304,4785.658371348778,,add0d7ce1777cfbcafd452a85866ee7e0ca729645ac81f28b7d8b510173fac10,-170585.37830505954,191779,84,1.0,21,3467,53304,"[1,83,2182,16012,35396,38914,36148,33008,30035]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":10,""10plus"":58,""2to4"":6,""5to9"":9},{""1"":560,""10plus"":722,""2to4"":569,""5to9"":331},{""1"":9174,""10plus"":900,""2to4"":4564,""5to9"":1374},{""1"":30448,""10plus"":17,""2to4"":4705,""5to9"":226},{""1"":38334,""10plus"":0,""2to4"":579,""5to9"":1},{""1"":36102,""10plus"":0,""2to4"":46,""5to9"":0},{""1"":33004,""10plus"":0,""2to4"":4,""5to9"":0},{""1"":30035,""10plus"":0,""2to4"":0,""5to9"":0}]",0.8524130830010108,0.637366915900202,1654919168
oth,ud23_oth,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,7,original,8,105,0.5,8884,3547152c2dde8d408d27431d66912b2160e9be71865f90ed51f7f53c2cab5c28,20286,23231,46944,53304,-10124.313382297085,,9a975cce5097cbeab7f1e8f87549a532f47e145078243bf8d8d43fcb0010e745,-160613.2594644677,170409,82,0.0,23,3470,53304,"[1,83,1917,11739,26132,33855,34515,32440,29727]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":4,""10plus"":60,""2to4"":11,""5to9"":8},{""1"":526,""10plus"":639,""2to4"":463,""5to9"":289},{""1"":6525,""10plus"":892,""2to4"":3294,""5to9"":1028},{""1"":20289,""10plus"":310,""2to4"":4706,""5to9"":827},{""1"":30833,""10plus"":58,""2to4"":2737,""5to9"":227},{""1"":33405,""10plus"":6,""2to4"":1063,""5to9"":41},{""1"":32067,""10plus"":2,""2to4"":365,""5to9"":6},{""1"":29570,""10plus"":2,""2to4"":154,""5to9"":1}]",0.6459830419989885,0.6237465242556937,1654919168
oth,ud23_oth,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,7,shuffled,8,105,0.5,8884,3547152c2dde8d408d27431d66912b2160e9be71865f90ed51f7f53c2cab5c28,20286,23231,46944,53304,4732.325379241258,,d2fb273c9db67c4e4d136754fb85ad3275496b805d3a3666e5e79be4b65095a7,-170737.5728467648,191555,82,1.0,23,3470,53304,"[1,83,2223,16035,35298,38823,36137,32979,29976]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":5,""10plus"":60,""2to4"":10,""5to9"":8},{""1"":617,""10plus"":730,""2to4"":569,""5to9"":307},{""1"":9256,""10plus"":923,""2to4"":4526,""5to9"":1330},{""1"":30328,""10plus"":15,""2to4"":4710,""5to9"":245},{""1"":38179,""10plus"":0,""2to4"":644,""5to9"":0},{""1"":36099,""10plus"":0,""2to4"":38,""5to9"":0},{""1"":32979,""10plus"":0,""2to4"":0,""5to9"":0},{""1"":29976,""10plus"":0,""2to4"":0,""5to9"":0}]",0.8435951669998758,0.6289357267924061,1654919168
oth,ud23_oth,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,8,original,8,105,0.5,8884,190282d5634159345d5c1a7c27dd0fae409608b0d159d621307773ae573f0c2d,20345,23231,46779,53304,-10179.178731648892,,d3ddb30475d2415df594f4aadc8680bdf0863fa79df1d43484d935283e655543,-160266.1215014323,169402,83,0.0,22,3528,53304,"[1,84,1896,11677,26090,33692,34324,32190,29448]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":57,""2to4"":8,""5to9"":10},{""1"":511,""10plus"":646,""2to4"":470,""5to9"":269},{""1"":6502,""10plus"":877,""2to4"":3277,""5to9"":1021},{""1"":20351,""10plus"":326,""2to4"":4626,""5to9"":787},{""1"":30641,""10plus"":57,""2to4"":2776,""5to9"":218},{""1"":33236,""10plus"":3,""2to4"":1048,""5to9"":37},{""1"":31847,""10plus"":2,""2to4"":335,""5to9"":6},{""1"":29313,""10plus"":2,""2to4"":132,""5to9"":1}]",0.6187324999991688,0.6283158338810608,1654919168
oth,ud23_oth,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,8,shuffled,8,105,0.5,8884,190282d5634159345d5c1a7c27dd0fae409608b0d159d621307773ae573f0c2d,20345,23231,46779,53304,4668.69309589325,,b18673adecf499a858e4f42bcb93384107155cad81bf7cfd0c3e6c30804026ee,-170445.3002330812,189929,83,1.0,22,3528,53304,"[1,84,2180,15962,34961,38558,35858,32671,29654]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":56,""2to4"":8,""5to9"":11},{""1"":577,""10plus"":718,""2to4"":539,""5to9"":346},{""1"":9230,""10plus"":903,""2to4"":4499,""5to9"":1330},{""1"":29962,""10plus"":11,""2to4"":4722,""5to9"":266},{""1"":37864,""10plus"":0,""2to4"":694,""5to9"":0},{""1"":35810,""10plus"":0,""2to4"":48,""5to9"":0},{""1"":32669,""10plus"":0,""2to4"":2,""5to9"":0},{""1"":29654,""10plus"":0,""2to4"":0,""5to9"":0}]",1.0020540410005196,0.6258161432706402,1654919168
oth,ud23_oth,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,9,original,8,105,0.5,8884,266fff7a3d7ff1281b328a2bdaa026fd742f70617a6996d68995b7af04c8fb48,20359,23231,46978,53304,-10197.740560357226,,1ff08723b26cf434e6c99f7023c88438e16426de4a63b061f76feb468253e2f2,-160223.65145133578,170768,82,0.0,23,3453,53304,"[1,83,1897,11613,26070,33901,34653,32602,29948]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":7,""10plus"":57,""2to4"":9,""5to9"":10},{""1"":526,""10plus"":632,""2to4"":463,""5to9"":276},{""1"":6458,""10plus"":899,""2to4"":3215,""5to9"":1041},{""1"":20233,""10plus"":324,""2to4"":4696,""5to9"":817},{""1"":30825,""10plus"":56,""2to4"":2789,""5to9"":231},{""1"":33557,""10plus"":5,""2to4"":1051,""5to9"":40},{""1"":32241,""10plus"":2,""2to4"":354,""5to9"":5},{""1"":29815,""10plus"":2,""2to4"":130,""5to9"":1}]",0.575237166001898,0.6267547507814015,1654919168
oth,ud23_oth,ATHENAEUS,4352f04fcfd7cbe580caddf69f309034ffb967d5d1bc8a8e809498de5bf8d329,9,shuffled,8,105,0.5,8884,266fff7a3d7ff1281b328a2bdaa026fd742f70617a6996d68995b7af04c8fb48,20359,23231,46978,53304,4805.8362398899335,,b18a188bfe50cc795e3de14dbb51a2c84e562e6ef74cae58ca81a79e67e2da5f,-170421.392011693,191900,82,1.0,23,3453,53304,"[1,83,2149,15902,35279,38945,36257,33121,30163]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":8,""10plus"":58,""2to4"":8,""5to9"":9},{""1"":580,""10plus"":724,""2to4"":517,""5to9"":328},{""1"":9079,""10plus"":934,""2to4"":4565,""5to9"":1324},{""1"":30257,""10plus"":10,""2to4"":4767,""5to9"":245},{""1"":38324,""10plus"":0,""2to4"":621,""5to9"":0},{""1"":36227,""10plus"":0,""2to4"":30,""5to9"":0},{""1"":33120,""10plus"":0,""2to4"":1,""5to9"":0},{""1"":30163,""10plus"":0,""2to4"":0,""5to9"":0}]",0.9902367499998945,0.6311034291320539,1654919168
oth,ud23_oth,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,0,original,8,105,0.5,8884,7a78bd6f1325d0c22a2dee96f504c62fe1c652cf21ee58f59f2f09a04506bd93,15391,17349,46812,53304,-10534.62813280389,,d20e370d8507d05b080db0237362297ee60d74f97f11221bccb05780ac6294b1,-159436.72600309065,167504,85,0.0,20,3562,53304,"[1,86,1888,11351,25564,33346,34040,31961,29267]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":6,""10plus"":57,""2to4"":18,""5to9"":5},{""1"":537,""10plus"":629,""2to4"":466,""5to9"":256},{""1"":6252,""10plus"":903,""2to4"":3165,""5to9"":1031},{""1"":19742,""10plus"":344,""2to4"":4659,""5to9"":819},{""1"":30296,""10plus"":62,""2to4"":2727,""5to9"":261},{""1"":32917,""10plus"":5,""2to4"":1054,""5to9"":64},{""1"":31568,""10plus"":3,""2to4"":378,""5to9"":12},{""1"":29097,""10plus"":2,""2to4"":164,""5to9"":4}]",0.5843338340000628,0.48448700802691747,1276583936
oth,ud23_oth,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,0,shuffled,8,105,0.5,8884,7a78bd6f1325d0c22a2dee96f504c62fe1c652cf21ee58f59f2f09a04506bd93,15391,17349,46812,53304,4705.357642426767,,38f7c398f5f0c35c8f11084991b8edc6dd25df1e921269ae5505125147c61991,-169971.35413589454,189329,85,1.0,20,3562,53304,"[1,86,2128,15672,35018,38514,35766,32577,29567]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":8,""10plus"":56,""2to4"":16,""5to9"":6},{""1"":556,""10plus"":725,""2to4"":535,""5to9"":312},{""1"":8939,""10plus"":939,""2to4"":4420,""5to9"":1374},{""1"":30086,""10plus"":16,""2to4"":4648,""5to9"":268},{""1"":37878,""10plus"":0,""2to4"":635,""5to9"":1},{""1"":35731,""10plus"":0,""2to4"":35,""5to9"":0},{""1"":32574,""10plus"":0,""2to4"":3,""5to9"":0},{""1"":29567,""10plus"":0,""2to4"":0,""5to9"":0}]",0.9975642500012327,0.4875230810375797,1276583936
oth,ud23_oth,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,1,original,8,105,0.5,8884,b5bc04fbbc617d3c191df69ed62a6aa25a0774e7840d96b015c6ab1ec823fce0,15397,17349,46942,53304,-10282.465938257083,,4c121ef6b679156c61066cb76a7fa684b524ed44be461441b9f73f3e32448030,-159677.122581926,168211,88,0.0,17,3534,53304,"[1,89,1887,11359,25695,33473,34196,32110,29401]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":58,""2to4"":17,""5to9"":5},{""1"":540,""10plus"":630,""2to4"":466,""5to9"":251},{""1"":6193,""10plus"":927,""2to4"":3231,""5to9"":1008},{""1"":19799,""10plus"":325,""2to4"":4744,""5to9"":827},{""1"":30373,""10plus"":58,""2to4"":2811,""5to9"":231},{""1"":33081,""10plus"":5,""2to4"":1061,""5to9"":49},{""1"":31722,""10plus"":2,""2to4"":379,""5to9"":7},{""1"":29244,""10plus"":2,""2to4"":154,""5to9"":1}]",0.5922876250006084,0.4916537737881299,1654919168
oth,ud23_oth,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,1,shuffled,8,105,0.5,8884,b5bc04fbbc617d3c191df69ed62a6aa25a0774e7840d96b015c6ab1ec823fce0,15397,17349,46942,53304,4672.686758690485,,7f59612fa14667e924889fc33597f3f71412f1edaa6c89ea76c654384b1e3810,-169959.58852018308,189420,88,1.0,17,3534,53304,"[1,88,2103,15673,34820,38567,35841,32674,29653]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":58,""2to4"":17,""5to9"":4},{""1"":548,""10plus"":725,""2to4"":533,""5to9"":297},{""1"":8946,""10plus"":961,""2to4"":4449,""5to9"":1317},{""1"":29662,""10plus"":15,""2to4"":4883,""5to9"":260},{""1"":37914,""10plus"":1,""2to4"":651,""5to9"":1},{""1"":35790,""10plus"":0,""2to4"":50,""5to9"":1},{""1"":32669,""10plus"":0,""2to4"":5,""5to9"":0},{""1"":29651,""10plus"":0,""2to4"":2,""5to9"":0}]",0.985448291998182,0.49270985811017454,1654919168
oth,ud23_oth,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,2,original,8,105,0.5,8884,e580e7e4cbca5a565e935724f8866cdca4b6863f0205f4e8a4e98f5ac49ad16e,15352,17349,46819,53304,-10335.666396820074,,067b5aa98317278cff015222eb689eb4a886d96fbf690a05f01db03548693b42,-159650.47987216932,168895,88,0.0,17,3509,53304,"[1,89,1890,11373,25783,33606,34357,32261,29535]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":11,""10plus"":59,""2to4"":14,""5to9"":5},{""1"":519,""10plus"":628,""2to4"":482,""5to9"":261},{""1"":6201,""10plus"":902,""2to4"":3218,""5to9"":1052},{""1"":19856,""10plus"":329,""2to4"":4791,""5to9"":807},{""1"":30513,""10plus"":54,""2to4"":2797,""5to9"":242},{""1"":33254,""10plus"":3,""2to4"":1053,""5to9"":47},{""1"":31897,""10plus"":2,""2to4"":358,""5to9"":4},{""1"":29394,""10plus"":2,""2to4"":138,""5to9"":1}]",0.5922602500031644,0.4920105777637218,1654919168
oth,ud23_oth,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,2,shuffled,8,105,0.5,8884,e580e7e4cbca5a565e935724f8866cdca4b6863f0205f4e8a4e98f5ac49ad16e,15352,17349,46819,53304,4761.896122703416,,5dadb57d6e5615d3dd6a74c3adae9db632bf716e8becdf5685a9bbde80db3026,-169986.1462689894,190015,88,1.0,17,3509,53304,"[1,89,2163,15718,34881,38621,35969,32794,29779]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":14,""10plus"":60,""2to4"":11,""5to9"":4},{""1"":590,""10plus"":723,""2to4"":533,""5to9"":317},{""1"":8992,""10plus"":943,""2to4"":4439,""5to9"":1344},{""1"":29820,""10plus"":14,""2to4"":4771,""5to9"":276},{""1"":37923,""10plus"":0,""2to4"":697,""5to9"":1},{""1"":35925,""10plus"":0,""2to4"":44,""5to9"":0},{""1"":32793,""10plus"":0,""2to4"":1,""5to9"":0},{""1"":29779,""10plus"":0,""2to4"":0,""5to9"":0}]",0.9861089999976684,0.4934381872699305,1654919168
oth,ud23_oth,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,3,original,8,105,0.5,8884,c75a767319c2bbb7847829eaf805ece165f4c8174542aef09757cd951dd258e6,15354,17349,46863,53304,-10387.677703812718,,64480cdd5d2fc58fbc8099f125cf843d24483b7c94f1d91f8361f0d5b9cfa043,-159496.52988789897,167569,85,0.0,20,3562,53304,"[1,86,1875,11321,25619,33374,34073,31978,29242]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":8,""10plus"":58,""2to4"":12,""5to9"":8},{""1"":507,""10plus"":621,""2to4"":482,""5to9"":265},{""1"":6197,""10plus"":914,""2to4"":3197,""5to9"":1013},{""1"":19805,""10plus"":324,""2to4"":4620,""5to9"":870},{""1"":30242,""10plus"":59,""2to4"":2838,""5to9"":235},{""1"":32930,""10plus"":4,""2to4"":1090,""5to9"":49},{""1"":31606,""10plus"":2,""2to4"":362,""5to9"":8},{""1"":29100,""10plus"":2,""2to4"":138,""5to9"":2}]",0.5891192499984754,0.4855277770002431,1654919168
oth,ud23_oth,HERODOTUS,89f0804afded8e7a0f4e1b507030d5ef4ecaf17e422c8b2969bd6b23e62818e6,3,shuffled,8,105,0.5,8884,c75a767319c2bbb7847829eaf805ece165f4c8174542aef09757cd951dd258e6,15354,17349,46863,53304,4733.727221190027,,589f10cb651b804ca7a1b8fd03a8561e7aa8d1ec52096c07515a6e518a4df315,-169884.2075917117,188966,85,1.0,20,3562,53304,"[1,85,2150,15653,34852,38498,35734,32516,29477]","[{""1"":0,""10plus"":1,""2to4"":0,""5to9"":0},{""1"":9,""10plus"":59,""2to4"":14,""5to9"":3},{""1"":580,""10plus"":725,""2to4"":552,""5to9"":293},{""1"":8893,""10plus"":941,""2to4"":4485,""5to9"":1334},{""1"":29857,""10plus"":13,""2to4"":4706,""5to9"":276},{""1"":37874,""10plus"":0,""2to4"":624,""5to9"":0},{""1"":35702,""10plus"":0,""2to4"":32,""5to9"":0},{""1"":32516,""10plus"":0,""2to4"":0,""5to9"":0},{""1"":29477,""10plus"":0,""2to4"":0,""5to9"":0}]",0.9892378749973432,0.4874516460731684,1654919168
